Keyword,Language,Username,Location,Hashtags,Fulltext,Create at,Sentiment,Totalretweet,Totalfavorite
news,th,PostToday,"Bangkok,Thailand","['เกษตรกร', 'พักชำระหนี้', 'ลูกหนี้', 'โควิด']",ธ.ก.ส. หนุนสหกรณ์นำเทคโนโลยี สร้างรายได้ชุมชน #เกษตรกร #พักชำระหนี้ #ลูกหนี้ #โควิด via @PostToday https://t.co/Zp6w7BzKV6,05/01/2022,neutral,1,0
news,th,LjLyx,,[],@vaewcando @topedik020 @j_wiroon @Peace_p1989 @kenlain1 @go8dmornin9 @piggaGinnie @toptvthailand @PMOC10 @TipananOfficial @prayutofficial @Rachadaspoke @ttraisuree @DOO_RTA @armypr_news คนแบบนี้​คุยด้วยแล้วปวดหลัง ต้องก้มลงไปคุยต่ำลงเรื่อยๆ,05/01/2022,negative,0,11
news,th,AdmitDrama,,[],@Thairath_News สังคมควายๆ..ทึ่ถูกหลอกให้เอาเงินแลกบุญ ทำให้แก๊งเหี๊ยมันหาแดกในวัดสบาย..ตู้บริจาค กฐิน ผ้าป่า..มันคิดขึ้นมาจากพวกหาแดก หาเงิน..มันไม่ใช่หลักศาสนาอะไร ศาสนาอยู่ที่การใช้ปัญญาในการมองเห็นสัจธรรมชีวิต..ธรรมะอยู่ที่ปัญญา คิดเพี่อเลิกกิเลส อย่า มโน..ว่าพระคือผู้ไร้กิเลส ซึ่งมันไม่ใช่,05/01/2022,negative,0,0
news,th,SanookNews,,['SanookNews'],"ด้วยความปรารถนาดีจากทนายคลายทุกข์ ""ทนายเดชา"" เตือนคนคอมเมนต์คดีแตงโม
#SanookNews 
https://t.co/gbJrza1Z8d",05/01/2022,negative,0,1
news,th,BangkokInsight,"Bangkok, Thailand",['TheBangkokInsight'],"'วันแรงงาน' 1 พฤษภาคม กับ 'สิทธิ' ที่ลูกจ้างต้องรู้ 
#TheBangkokInsight https://t.co/WFEy7Nq3ys",05/01/2022,neutral,0,0
news,th,vaewcando,ประเทศไทย,[],@LjLyx @topedik020 @j_wiroon @Peace_p1989 @kenlain1 @go8dmornin9 @piggaGinnie @toptvthailand @PMOC10 @TipananOfficial @prayutofficial @Rachadaspoke @ttraisuree @DOO_RTA @armypr_news จริงค่ะ ด่าพ่อแม่ไม่รู้น่าอวดตรงไหน,05/01/2022,negative,0,8
news,th,MSNThailand,Thailand,"['msnthai', 'msnข่าว']",‘ฉาย บุนนาค’ ควงภรรยาคนสวย ‘มาดามเดียร์’ จดทะเบียนสมรสหวานชื่น #msnthai #msnข่าว https://t.co/YGFv8X0v3B,05/01/2022,positive,0,0
news,th,PostToday,"Bangkok,Thailand","['สินเชื่อบ้าน', 'บ้านมือสอง']","คนอยากมีบ้านเข้าชมงานงานบ้านธอส.ออนไลน์ กว่า 35,000 รายแล้ว #สินเชื่อบ้าน #บ้านมือสอง via @PostToday https://t.co/G7kNbcYeX0",05/01/2022,neutral,0,0
news,th,somchaipi33349,,[],@Thairath_News ไอ้พระเฮงซวยไอ้พระจัญไรขอฝห้พวกมึงไม่ได้ตายดี ไม่รู้ ไอ้พวกกำจัดมารศาสนากันไปไหนหมด,05/01/2022,negative,0,0
news,th,LjLyx,,[],@topedik020 @j_wiroon @Peace_p1989 @kenlain1 @go8dmornin9 @piggaGinnie @toptvthailand @PMOC10 @TipananOfficial @prayutofficial @Rachadaspoke @ttraisuree @DOO_RTA @armypr_news ไม่ได้ด่าจริง แต่อวด​ว่า พ่อแม่ก็ด่าได้ ก็ถึงนรกแล้วล่ะค่ะ ปล่อย เลิกคุยเถอะ ไม่มีปัญญาจะอวด อวดเรื่องด่าพ่อแม่ได้ สุด...,05/01/2022,negative,2,9
news,th,Thansettakij,"จตุจักร, กรุงเทพมหานคร","['บอลพรีเมียร์ลีก', 'ผลบอลพรีเมียร์ลีก']","พรีเมียร์ลีกวันนี้ นิวคาสเซิล พ่าย ลิเวอร์พูล,แมนฯซิตี้ ถล่ม ลีดส์ #บอลพรีเมียร์ลีก #ผลบอลพรีเมียร์ลีก 
https://t.co/LMHOvDpylu",05/01/2022,negative,0,2
news,th,LamayXum,,[],@Thairath_News ืาีืึ,05/01/2022,neutral,0,0
news,th,yayaying6669,,[],@Thairath_News มึงต้องยอมรับด้วยว่าเป็นเรื่องจริง  ไม่ใช่ทำเป็นสึกเพื่อยุติปัญหาต่างๆ    มันฟังดูเหมือนมึงเป็นพระเอกอ่ะเนอะ 🙄  ยอมรับความจริงแบบแมนๆ  จะดูดีกว่าเยอะ  แบบนี้มันเหมือนทำให้ตัวเองดูดีแค่นั้น  สงสัยมีกุนซือดี,05/01/2022,positive,0,0
news,th,prachachat,Thailand,"['ประชาชาติธุรกิจ', 'งานก่อสร้าง']","โครงเหล็กค้ำยันทรุด คนงานดิ่งนั่งร้านเสียชีวิต-เจ็บ ไซต์งานก่อสร้าง คอนโดหรู

#ประชาชาติธุรกิจ #งานก่อสร้าง
https://t.co/C2v9I2eRMZ",05/01/2022,negative,2,2
news,th,prachachat,Thailand,"['ประชาชาติธุรกิจ', 'ลาลีกา']","เรอัลมาดริด คว้าแชมป์ อันเชล็อตติ โค้ชคนแรกกวาด แกรนด์สแลม 5 ลีกยุโรป

#ประชาชาติธุรกิจ #ลาลีกา สเปน
https://t.co/2JGCrGHFXl",05/01/2022,neutral,0,2
news,th,iamasiam14,,['วันแรงงาน'],"#วันแรงงาน
สลดรับวันแรงงาน พื้นคอนโดชั้น 27 ทรุด คนงานเมียนมาร์ตาย 1 เจ็บ 5 https://t.co/B6c8bjZzmS",05/01/2022,negative,3,0
news,th,prachachat,Thailand,"['ประชาชาติธุรกิจ', 'ประวัติบุคคล']","เปิดประวัติ “มุก-อิงฟ้า วราหะ” มิสแกรนด์ไทยแลนด์ 2022

#ประชาชาติธุรกิจ #ประวัติบุคคล
https://t.co/HNxRp7Lh0S",05/01/2022,neutral,1,4
news,th,SanookNews,,['SanookNews'],"ตร.ออกหมายเรียก “ขุน-ชานนท์ รับทราบข้อหา เจ้าตัวรีบโอนเงินให้เหยื่อครบ 3 หมื่น
#SanookNews 
https://t.co/UuHMby3Dj4",05/01/2022,negative,0,1
news,th,aec10news,,[],ดวงประจำวันอาทิตย์ที่ 1 พฤษภาคม พ.ศ.2565 https://t.co/5LZrFNvHzO,05/01/2022,neutral,0,0
news,th,aec10news,,[],สรุปข่าวประจำวันที่ 1 พฤษภาคม 2565 https://t.co/300OJGnOxL,05/01/2022,neutral,0,0
news,th,MSNThailand,Thailand,"['msnthai', 'msnข่าว']",เอฟเฟ็กต์รัสเซียบุก “ยูเครน” เร่งนักลงทุน “แห่ทิ้ง” จีน #msnthai #msnข่าว https://t.co/qGtEBm40OL,05/01/2022,neutral,1,0
news,th,itikkii,"Wisconsin, USA",[],@Thairath_News ที่ฟันก็ใส่เหล็กจัดฟันใช่มั้ย​ แหม่ๆมีเงินเยอะเชียวนะคะ​ ถึงขนาดจัดฟันแฟชั่นได้ขนาดนั้น ไม่ขอเรียกพวกนี้ว่าพระนะคะ​  พระดีๆน่าจะมรณะไปหมดตั้งแต่​ 50​ ปีที่แล้วมั้งคะ​ ที่เหลือทุกวันนี้บวชเพราะไม่รู้จะทำไร​ เห็นได้เงินง่ายๆก็อยู่ต่อสบายๆ,05/01/2022,positive,2,9
news,th,thethaiger_th,,['ข่าวไทย'],"รวม 10 นักร้องขวัญใจแรงงาน 2565 กว่าชีวิตจะมาถึงจุดนี้ ผ่านอะไรมากันบ้าง - เพิ่มเติมได้ที่ https://t.co/xUAC6mrL8E #ข่าวไทย
ใกล้จะถึงวันที่ 1 พฤษภาคม 2565 ซึ่งตรงกับวันสำคัญของไทยนั่นก็คือ วันแรงงานแห่งชาติ 2565 เป็นวันที่ให้ทุกคนนั้นได้ตระหนักถึงความสำคัญของ พนักงาน ผู้ใช้แร...",05/01/2022,positive,0,0
news,th,prachachat,Thailand,"['ประชาชาติธุรกิจ', 'คลิปไวรัล']","หลวงพี่กาโตะ นักเทศน์ชื่อดัง หวนสู่ พงศกร จันทร์แก้ว ชี้ยอมสึก-ยุติอุปสรรค

#ประชาชาติธุรกิจ #คลิปไวรัล
https://t.co/quPXYAiTjT",05/01/2022,neutral,0,3
news,th,prachachat,Thailand,"['ประชาชาติธุรกิจ', 'ข่าวเด่น']","ผลบอลพรีเมียร์ลีก ลิเวอร์พูล บุกชนะ นิวคาสเซิล 1-0 แมนซิตี้ถล่มลีดส์ รั้งจ่าฝูง

#ประชาชาติธุรกิจ #ข่าวเด่น
https://t.co/YhkZigjNDk",05/01/2022,positive,2,1
news,th,thaipost,Thailand,"['หนังสือพิมพ์', 'ไทยโพสต์ออนไลน์', 'ไทยโพสต์']","ฉบับวันที่ 1 พฤษภาคม 2565 
https://t.co/aQJotUnjAr
#หนังสือพิมพ์ #ไทยโพสต์ออนไลน์ #ไทยโพสต์",05/01/2022,neutral,2,4
news,th,ktnewsonline,Thailand,"['กรุงเทพธุรกิจ', 'กรุงเทพธุรกิจออนไลน์']","""สนธิรัตน์"" แนะรัฐต้องเสียสละ ไม่ดึงเงินออกจากกระเป๋าประชาชน หลังพรุ่งนี้ ""ราคาน้ำมันดีเซล"" ปรับขึ้นเป็น 32 บาท/ลิตร ซัดอย่ามุ่งแต่เก็บภาษีให้ได้ตามเป้า ฝากไว้ให้คิด ""รัฐบาลอยู่ได้ แต่ประชาชนอยู่ไม่ได้""

อ่านต่อ: https://t.co/llDucEz0mX

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ https://t.co/VNHR1fY8rc",05/01/2022,neutral,3,13
news,th,AmnartKorat,"คลองเตย, กรุงเทพมหานคร",[],"Daily News ✨✨

🇹🇭🏆เกินคาด ! คนไทยถือครองคริปโต
ต่อสัดส่วนประชากรสูงเป็นอันดับ 1 ของโลก !🇹🇭🏆 https://t.co/zlyR41ea4Q",05/01/2022,positive,0,0
news,th,mea_news,ประเทศไทย,"['การไฟฟ้านครหลวง', 'MEA', 'พลังงานเพื่อวิถีชีวิตเมืองมหานคร']","1 พฤษภาคม
🛠วันแรงงานแห่งชาติ
เป็นวันหยุดนักขัตฤกษ์ เพื่อให้ทุกคนได้รำลึกถึงความสำคัญของแรงงานในประเทศไทย ถือเป็นกำลังสำคัญที่ร่วมขับเคลื่อนเศรษฐกิจในทุกภาคส่วน

#การไฟฟ้านครหลวง #MEA #พลังงานเพื่อวิถีชีวิตเมืองมหานคร https://t.co/FuE6J9OEhs",05/01/2022,positive,2,2
news,th,TheSenderTH,Bangkok,[],"ชัชชาติ เบอร์ 8 โชว์นโยบาย “ผู้ว่าฯเที่ยงคืน” สำรวจย่านเศรษฐกิจกลางคืน กทม. หวังกระตุ้นศักยภาพธุรกิจ และคุณภาพชีวิตแรงงานคนกลางคืน

https://t.co/byMdAOD5rD",05/01/2022,neutral,0,0
news,th,The_TU_TA,,[],"https://t.co/Jfr1ZdbdFp
เสื้อแดงบางตัวก็ไม่มีรูปทักษิณ​นะ https://t.co/selcNQ83US",05/01/2022,neutral,1,0
news,th,SanookNews,,['SanookNews'],"สรยุทธ เผยคลิปเสียงสาวตัดพ้อชายเสียงคล้ายพระ ไม่พอใจข้อความที่ฝ่ายชายโพสต์ลงเฟซบุ๊ก เหมือนโดนตัดออกจากชีวิต
#SanookNews 
https://t.co/SKL84yjfMl",05/01/2022,negative,1,5
news,th,Nawino_Blus,,[],@Thairath_News คืออะไรนะ,05/01/2022,neutral,0,0
news,th,thethaiger_th,,['ข่าวไทย'],"บิลเบา เปิดรังเชือด แอต.มาดริด 2-0 (คลิปไฮไลท์) - เพิ่มเติมได้ที่ https://t.co/5NclchTy5x #ข่าวไทย
ผลบอลสด แอธ.บิลเบา แอต.มาดริด ผลบอลล่าสุด แอธ.บิลเบา 2-0 แอต.มาดริด
ลาลีกา สเปน
สนาม : ซาน มาเมส

ผลบอลล่าสุด แอธ.บิลเบา 2-0 แอต.มาดริด (คลิปไฮไลท์) : แอธ.บิลเบา คว้าชัยนั...",05/01/2022,negative,0,1
news,th,topedik020,,[],@j_wiroon @Peace_p1989 @kenlain1 @go8dmornin9 @piggaGinnie @toptvthailand @PMOC10 @TipananOfficial @prayutofficial @Rachadaspoke @ttraisuree @DOO_RTA @armypr_news อย่าเพิ่งไปเชื่อเลยครับ แต่งเรื่องมั้งที่ด่าพ่อด่าแม่น่ะครับ,05/01/2022,negative,0,4
news,th,Ch3ThailandNews,Maleenont Tower,"['Ch3ThailandNews', '3PlusNews', 'ข่าวช่อง3']","คุณรู้หรือไม่? เลื่อนนาฬิกาปลุกในตอนเช้า ส่งผลเสียต่อสุขภาพ

#Ch3ThailandNews
#3PlusNews
#ข่าวช่อง3

https://t.co/pOg3qoOxTz",05/01/2022,negative,2,8
news,th,jojosville,Bangkok  曼谷  방콕,[],@Thairath_News ทีนี้ลองหางานทำ อาจจะทราบถึงการปฏิรูปประเทศก็ได้ ครับ,05/01/2022,neutral,0,1
news,th,GVxxIcGOSHhHB42,,[],@Thairath_News คนเราหนีความจริงไม่พ้นหลอกมันตามหลอกหลอนอยู่ในใจตลอด,05/01/2022,negative,0,1
news,th,2M7jFi0LlGsWX6Q,,[],@armypr_news เอาพวกมันหนักๆเลยครับ มันเยอะจริงๆ,05/01/2022,negative,0,0
news,th,Nawino_Blus,,[],@Thairath_News สึกเหอะครับ แค่นี้ก็เสื่อมเกินจะกราบไหว้ได้ลงแล้ว(ส่วนตัว),05/01/2022,negative,0,0
news,th,SanookNews,,['SanookNews'],"""หลวงพี่กาโตะ"" หายตัวออกจากวัดไร้ร่องรอย ชาวเน็ตแห่คอมเมนต์ ขอให้พูดความจริง
#SanookNews 
https://t.co/6v42VDklpg",05/01/2022,neutral,0,6
news,th,MSNThailand,Thailand,"['msnthai', 'msnข่าว']","เป็นอันยุติ! สอบวินัยสงฆ์ ""อดีตหลวงพี่กาโตะ"" แต่งฆราวาสกลับบ้านทันที #msnthai #msnข่าว https://t.co/ZMs62zIcwG",05/01/2022,neutral,0,0
news,th,SMMSPORT_News,"bangkok,Thailand","['SMMSPORT', 'คาร์โลอันเชลอตติ', 'เรอัลมาดริด', 'ราชันชุดขาว', 'RealMadrid', 'ลาลีกา', 'LaLiga']","ยิ่งใหญ่! 'อันเช่' กุนซือคนแรกซิวแชมป์ 5 ลีกใหญ่ยุโรป

#SMMSPORT #คาร์โลอันเชลอตติ #เรอัลมาดริด #ราชันชุดขาว #RealMadrid #ลาลีกา #LaLiga 🇪🇸

https://t.co/QnQmwavHyS",05/01/2022,positive,0,1
news,th,Ch3ThailandNews,Maleenont Tower,"['Ch3ThailandNews', '3PlusNews', 'ข่าวช่อง3']","ต้องหามาทานให้ได้ 7 อาหารบำรุงสมอง บอกเลยว่าคุณสมบัติดีเยี่ยม

#Ch3ThailandNews
#3PlusNews
#ข่าวช่อง3

https://t.co/EuJXIBkHcb",05/01/2022,positive,1,8
news,th,SanookNews,,['SanookNews'],"น้องเรียกพี่อดีตทหารพรานมาช่วยเคลียร์ปัญหาหัวใจ ชอบสาวคนเดียวกันกับตำรวจ พี่ชักปืน 9 มม. ยิง ส.ต.อ.ดับ 1 เจ็บ 1
#SanookNews 
https://t.co/rpaXrhcRJV",05/01/2022,negative,0,0
news,th,SMMSPORT_News,"bangkok,Thailand","['SMMSPORT', 'ล็องส์', 'แรนส์', 'แซงต์เอเตียน', 'ลีกเอิง', 'Ligue1']","⚽ แรนส์ ฟอร์มเฉียบเชือดนิ่ม แซงต์เอเตียน, ล็องส์ 10คน ไล่ยิงครึ่งหลังไล่ตามเจ๊า น็องต์

📱ผลบอลสดคลิก &gt;&gt;&gt; https://t.co/JFgo5zWE6I

#SMMSPORT #ล็องส์ #แรนส์ #แซงต์เอเตียน #ลีกเอิง #Ligue1 🇫🇷 https://t.co/LtAUrHnFzt",05/01/2022,positive,3,2
news,th,Piyapan2112,Thailand,[],@Thairath_News อย่ามาบวชให้เสียศาสนา วันๆเอาแต่เล่นสนุก ไอ้พวกรู้ธรรมะนิดเดียวแล้วเอามาสอนประชาชน มาบวชเพราะสบาย สวดนิดๆหน่อยๆก็ได้เงินแล้ว หากินง่ายดีเนอะ เป็นพระเนี่ย,05/01/2022,positive,0,0
news,th,siamsport_news,thailand,[],"""วิลเลี่ยมส์"" ฟอร์มเด่น! แอธ.บิลเบาฮอตอัดแอต.มาดริดลุ้นลุยบอลยุโรป https://t.co/eluk5i0dL6 ผ่าน @siamsport_news",05/01/2022,positive,0,6
news,th,SMMSPORT_News,"bangkok,Thailand","['SMMSPORT', 'แอธเลติกบิลเบา', 'เรอัลมาดริด', 'เลบันเต้', 'ลาลีกา', 'LaLiga']","⚽ เรอัล มาดริด เปิดบ้านเอาชนะ เอสปันญอล คว้าแชมป์ลา ลีกาสมัยที่ 35, แอตเลติโก มาดริด บุกแพ้ แอธ.บิลเบา, เลบันเต บุกเจ๊า บาเลนเซีย เหลือ 10คนช่วงท้ายครึ่งแรก

📱ผลบอลสดคลิก &gt;&gt;&gt; https://t.co/JFgo5zWE6I

#SMMSPORT #แอธเลติกบิลเบา #เรอัลมาดริด #เลบันเต้ #ลาลีกา #LaLiga 🇪🇸 https://t.co/N2S88dsUuv",05/01/2022,negative,4,5
news,th,prachachat,Thailand,[],"อันเชล็อตติ กวาดแกรนด์สแลม 5 รายการ
https://t.co/2JGCrGZgOT",05/01/2022,neutral,0,3
news,th,NewsNetworkss,facebook.com/126017924093630,[],"https://t.co/AJob0lni16
 ‘ในหลวง-พระราชินี’ เสด็จฯ ไปทรงประกอบพิธียกฉัตร ‘พระเจ้าใหญ่อินทร์แปลง’ วัดมหาวนาราม
พระบาทสมเด็จพระเจ้าอยู่หัว และสมเด็จพระนางเจ้าฯ พระบรมราชินี เสด็จฯ https://t.co/HOFFDkDVuX",05/01/2022,neutral,5,5
news,th,NewsNetworkss,facebook.com/126017924093630,[],"https://t.co/mzsXQ4h3qH
 ชาวพนมเปญหันใช้ขนส่งสาธารณะ หลังราคาน้ำมันพุ่งสูง
ประชาชนในเมืองหลวงของกัมพูชาหันมาพึ่งบริการระบบขนส่งมวลชนมากขึ้น 
เพื่อบรรเทาปัญหาค่าครองชีพ https://t.co/ty4LlTnyeT",05/01/2022,neutral,0,0
news,th,NewsNetworkss,facebook.com/126017924093630,[],"https://t.co/G2lq3MAmWU
 มูลนิธิธรรมกาย และคณะศิษยานุศิษย์ฯ สนับสนุนกิจกรรมเทศกิจจิตอาสาทำความสะอาดคูคลอง
สนับสนุนกิจกรรมเทศกิจจิตอาสาทำความสะอาดคูคลองและพื้นที่สาธารณะ https://t.co/uXXtZt08ku",05/01/2022,positive,8,7
news,th,NewsNetworkss,facebook.com/126017924093630,[],"https://t.co/7lS6FxYghC
 มส.มีมติแต่งตั้งผู้รักษาการแทนเจ้าอาวาสวัดนิมมานรดี-วัดเศวตฉัตร
มหาเถรสมาคม (มส.) มีมติตั้ง “พระครูสุธีธรรมโสภิต” 
เป็นผู้รักษาการแทนเจ้าอาวาสวัดนิมมานรดี https://t.co/cE4pdYcshR",05/01/2022,neutral,8,9
news,th,SanookNews,,['SanookNews'],"""พรรคก้าวไกล"" เปิดตัว ""ไอติม-พริษฐ์"" หลานอภิสิทธิ์ นั่งตำแหน่งจัดการการสื่อสารและการรณรงค์นโยบายของพรรค
#SanookNews 
https://t.co/XSWcPY4Ska",05/01/2022,positive,5,14
news,th,SMMSPORT_News,"bangkok,Thailand","['SMMSPORT', 'แอธเลติกบิลเบา', 'แอตเลติโกมาดริด', 'ลาลีกา', 'LaLiga']","⚽ เจ้าถิ่น แอธเลติก บิลเบา ได้เฮจากลูกโอนโกลด์ และ อินากิ วิลเลียม มาสังหารโทษดับ “ตราหมี” แอตเลติโก มาดริด 2-0

1-0 Mario Hermoso(og) น.8
2-0 Inaki Williams(pen) น.56

📱ผลบอลสดคลิก &gt;&gt;&gt; https://t.co/JFgo5zWE6I

#SMMSPORT #แอธเลติกบิลเบา #แอตเลติโกมาดริด #ลาลีกา #LaLiga 🇪🇸 https://t.co/LmHgCkxQrn",05/01/2022,negative,1,4
news,th,Ch3ThailandNews,Maleenont Tower,"['Ch3ThailandNews', '3PlusNews', 'ข่าวช่อง3']","หลายคนไม่รู้มาก่อน! ผลวิจัย เผย อาบน้ำบ่อยไม่ดีต่อสุขภาพ

#Ch3ThailandNews
#3PlusNews
#ข่าวช่อง3

https://t.co/LdJ5BGAu6E",05/01/2022,negative,3,7
news,th,SMMSPORT_News,"bangkok,Thailand","['SMMSPORT', 'นาโปลี', 'ลาซิโอ', 'เวโรนา', 'กัลโช่เซเรียอา', 'SerieA']","⚽ นาโปลี เปิดบ้านยำ ซาสซูโอโล่, ลาซิโอ เป็นฝ่ายตกเป็นรองต่อ สเปเซีย ถึงสองครั้งก่อนแซงชนะ, เวโรนา บุกชนะ กายารี่, ซามป์โดเรีย เฉือน เจนัว

📱ผลบอลสดคลิก &gt;&gt;&gt; https://t.co/JFgo5zWE6I

#SMMSPORT #นาโปลี #ลาซิโอ #เวโรนา #กัลโช่เซเรียอา #SerieA 🇮🇹 https://t.co/c816p6FiBy",05/01/2022,positive,3,5
news,th,SMMSPORT_News,"bangkok,Thailand","['SMMSPORT', 'มิโนไรโอล่า', 'ปอลป็อกบา', 'เออร์ลิ่งฮาแลนด์', 'พรีเมียร์ลีก', 'บอลนอก']","ลูกหนังเศร้า! ครอบครัวแจ้งข่าว 'ไรโอล่า' เสียชีวิตแล้ว

#SMMSPORT #มิโนไรโอล่า #ปอลป็อกบา #เออร์ลิ่งฮาแลนด์ #พรีเมียร์ลีก #บอลนอก 

https://t.co/veHESUdwa0",05/01/2022,negative,0,1
news,th,sakhononline,"Samut Sakhon, Thailand",[],อวสานโจรแสบ! เช่ารถตู้ขน จยย. ตระเวนวิ่งราวสร้อยทองถึงมหาชัย 4 คดี ตร.ตามลากคอได้ที่ระยอง https://t.co/NNl1Rd8xve,05/01/2022,negative,1,0
news,th,EFM_STATION,A-Time Media GMM,"['KinnPorscheTheSeries', 'BeOnCloud', 'มายอาโป', 'EFM94', 'แฉข่าวเช้า', 'KinnPorscheEP4']","ค่าย Be On Cloud ผู้ผลิต “Kinn Porsche The Series” ขอความร่วมมือจากผู้ชม งดแชร์ภาพหรือคลิปที่เป็นฉาก 18+ จากซีรีส์บนสื่อออนไลน์

ภาพ : Be On Cloud
เพิ่มเติมที่ : https://t.co/gFplYgCMY1
#KinnPorscheTheSeries #BeOnCloud #มายอาโป #EFM94 #แฉข่าวเช้า #KinnPorscheEP4 https://t.co/C4nG6XApVI",05/01/2022,negative,2572,3292
news,th,SanookNews,,['SanookNews'],"ครูหนุ่มโผล่อีกคน อ้างเคยถูกพระนักเทศน์ที่รักเหมือนน้องชาย แย่งคู่หมั้นไป จับได้มีสัมพันธ์ลึกซึ้ง จนต้องยกเลิกงานแต่ง
#SanookNews 
https://t.co/ba69iRZOPC",05/01/2022,neutral,1,1
news,th,Ch3ThailandNews,Maleenont Tower,"['Ch3ThailandNews', '3PlusNews', 'ข่าวช่อง3']","อันตรายกว่าที่คิด 'นอนกรน' เป็นสัญญาณเตือนในการบอกโรคร้าย

#Ch3ThailandNews
#3PlusNews
#ข่าวช่อง3

https://t.co/5264zfYgYw",05/01/2022,negative,0,1
