Keyword,Language,Username,Location,Hashtags,Fulltext,Create at,Sentiment,Totalretweet,Totalfavorite
news,th,Poon49653292,,[],@Thairath_News E85 มึงเกี่ยวไรด้วยว่ะ,05/04/2022,neutral,0,0
news,th,daradaily,"Bangkok, Thailand","['มาร์ชจุฑาวุฒิ', 'ดาราเดลี่', 'daradaily', 'ข่าวบันเทิง', 'ความรัก']","“มาร์ช จุฑาวุฒิ” คบสาวนอกวงการแฮปปี้ รับอีกฝ่ายกลัวถูกเปิดวาร์ป

อ่านข่าวต่อ : https://t.co/dD2gaGWhM5

#มาร์ชจุฑาวุฒิ #ดาราเดลี่ #daradaily #ข่าวบันเทิง #ความรัก",05/04/2022,neutral,1,5
news,th,thaipost,Thailand,"['ไทยโพสต์', 'ไทยโพสต์ออนไลน์']","เตือนภาคใต้ระวังเจอฝนถล่ม-น้ำป่าไหลหลาก #ไทยโพสต์ #ไทยโพสต์ออนไลน์ 
Line: https://t.co/r1JBAQbrVx
https://t.co/WoXeRjwrp1
https://t.co/DsmGhlNuRn",05/04/2022,negative,0,1
news,th,Wimon10127691,,[],@Thairath_News พูดอะไรอายปากตัวเองบ้างนะ,05/04/2022,negative,0,0
news,th,Offchainon,"Bangkok, Thailand",[],"ช็อก! สาวชาวเปรูเคาะโลงมาจาก ‘ด้านใน’ ว่า เธอยังมีชีวิตอยู่ ขณะที่ญาติกำลังทำพิธีศพ หลังประสบอุบัติเหตุ

ญาติรีบนำส่ง รพ. ทันทีหลังเปิดโลง แล้วพบว่าเธอยังหายใจอยู่ในสภาพเหงื่อท่วมร่าง

แต่สุดท้ายเธอไปเสียชีวิตที่ รพ. ตำรวจกำลังสืบสวนความผิดพลาดนี้

https://t.co/IgKubEGDRI https://t.co/XPtQnb5NZW",05/04/2022,negative,246,54
news,th,Thansettakij,"จตุจักร, กรุงเทพมหานคร","['โควิดวันนี้', 'โควิด19', 'ฉีดวัคซีน', 'ฐานเศรษฐกิจ']","นนท์พร้อมเปิดวอล์คอิน -ลงทะเบียนฉีดวัคซีนโควิดเข็ม 3 เข็ม 4 ฟรี เช็คด่วน! #โควิดวันนี้ #โควิด19 #ฉีดวัคซีน #ฐานเศรษฐกิจ
https://t.co/ss424M1XA7",05/04/2022,positive,0,0
news,th,SMMSPORT_News,"bangkok,Thailand","['SMMSPORT', 'เควินเดอบรอยน์', 'แมนเชสเตอร์ซิตี้', 'ManCity', 'เรอัลมาดริด', 'RealMadrid', 'UCL']","'เดอ บรอยน์' เชื่อ 'เรือ' ถูกยอมรับมากขึ้นหากได้ยูซีแอล

#SMMSPORT #เควินเดอบรอยน์ #แมนเชสเตอร์ซิตี้ #ManCity #เรอัลมาดริด #RealMadrid #UCL 

https://t.co/fLkXL2YoLx",05/04/2022,positive,0,0
news,th,Skewcourt2499,,[],@ZZGodzilla ใช่ค่ะ เราฟังมาจากมติชนเหมือนกัน แต่ยังไม่ได้ไปดูที่Top News เลยไม่รู้ว่า ญ.หน่อยพูดว่าไงบ้าง เท่าที่ตามข่าวมาก็ดูเหมือนทำมาพร้อมๆกันในช่วงนั้นนะค่ะ และก็ภูมิใจที่เขาทำสำเร็จ,05/04/2022,positive,0,0
news,th,Berserk249955,,[],@Thairath_News กะจะฟาดกำไรอีกกี่แสนล้าน,05/04/2022,positive,0,0
news,th,EYESONTXT_TH,Q&A : DM 24/7 #ทีเร้กเรดิโอ,['GOOD_BOY_GONE_BAD'],"[NEWS🦖📰]

@TXT_bighit ได้ปล่อยส่วนหนึ่งของเพลงไตเติ้ล #GOOD_BOY_GONE_BAD บน Tiktok
🔗https://t.co/SrGyWtF9mv

""ฆ่าฉัน ฆ่าฉันคนนั้น
โยนทิ้งมันไปให้หมด Good Boys Gone Bad 
โยนทิ้งไป Good Boys Gone Bad, 
คนที่เคยรักคุณมาก Good Boys Gone Bad
ทำลายฉัน ทำลายฉันให้แหลกละเอียด"" https://t.co/RY4qSUKa3K",05/04/2022,negative,117,66
news,th,thaipost,Thailand,[],'เต้น' โต้ 'มาร์ค' 6 ข้อ ย้อนถามประเทศปชต.ใดในโลกยอมรับว่าถ้ารัฐบาลทำไม่ดีแล้วต้องถูกรัฐประหาร https://t.co/z6P0meYu6B,05/04/2022,negative,0,2
news,th,chawpanit,,[],@Thairath_News มันดีแค่นี้ แต่ที่ชั่ว มันแอบซุกกันไว้ส่วนใหญ่ ตำรวจมันชั่ว รีดไถ แดกส่วย อย่างไรกูก็ยังไม่ไว้ใจมัน,05/04/2022,negative,0,0
news,th,Thansettakij,"จตุจักร, กรุงเทพมหานคร","['โควิดวันนี้', 'โควิด19', 'ฉีดวัคซีน', 'ฐานเศรษฐกิจ']","อัพเดทจุดฉีดวัคซีนโควิด กทม. ล่าสุด เข็ม 1-4 ไม่ต้องจองคิว เช็คที่นี่ #โควิดวันนี้ #โควิด19 #ฉีดวัคซีน #ฐานเศรษฐกิจ
https://t.co/y0RRopZqqz",05/04/2022,neutral,0,1
news,th,ThaiPBS,"Bangkok, Thailand","['ThaiPBS', 'วันใหม่ไทยพีบีเอส']","เมื่อวานนี้ (3 พ.ค.) เกิดเหตุชายขับขี่รถจักรยานยนต์ เข้าไปในลานจอดเครื่องบิน ท่าอากาศยานสุวรรณภูมิ จนท.ล้อมจับตัวไว้ได้ ตำรวจควบคุมตัวไว้ รอสอบสวนหลังคลายจากอาการเมายาเสพติด

📌 ติดตามข่าวสำคัญ สถานการณ์เด่นในรอบวันกับ #ThaiPBS ได้ที่ https://t.co/4wMIzUm6X5 #วันใหม่ไทยพีบีเอส https://t.co/0wiANAfo8j",05/04/2022,negative,17,16
news,th,kaohoon,"กรุงเทพมหานคร, ประเทศไทย",[],D สัญญาณเริ่มดี.! - https://t.co/M0LWyn0I1H https://t.co/O2bYbPJdkh,05/04/2022,positive,0,1
news,th,aec10news,,[],ดวงประจำวันพุธที่ 4 พฤษภาคม พ.ศ.2565 https://t.co/9zMLemH7XW,05/04/2022,neutral,0,0
news,th,aec10news,,[],สรุปข่าวประจำวันที่ 4 พฤษภาคม 2565 https://t.co/XuNZ6XZDz8,05/04/2022,neutral,0,0
news,th,Thansettakij,"จตุจักร, กรุงเทพมหานคร","['พยากรณ์อากาศ', 'ฐานเศรษฐกิจ']","สภาพอากาศล่วงหน้า 5-9 พ.ค.ไทยฝนฟ้าคะนอง ลมแรง ฝนตกหนักบางแห่ง #พยากรณ์อากาศ #ฐานเศรษฐกิจ
https://t.co/4DhZuHyxhx https://t.co/ZgQCcF2roo",05/04/2022,negative,2,6
news,th,ZhuTM2fFST7mZir,,[],@Thairath_News รับคำขอโทษเป็นเงินสดเท่านั้น,05/04/2022,positive,0,0
news,th,Ampai27213185,,[],@Thairath_News ไม่ทราบได้ค่ะแต่อย่าไปโทษคนอื่นเลยค่ะมันบาปและไม่ใช่วิถีผู้ที่เจริญแล้วโทษตัวเองด้วยเถอะค่ะตบมือข้างเดียวมันไม่ดังหรอก แต่ที่ทราบมาว่าปาราชิกใช่มั้ยคะ?555555,05/04/2022,negative,0,0
news,th,js100radio,Bangkok,"['ข่าวPNC', 'บุกสนามบินสุวรรณภูมิ']","ทอท. แจงดำเนินคดี ชายเมายา บุกลานจอดสนามบินสุวรรณภูมิ ใช้ขวานทุบกระจกแตก โทษหนักอาจถึงประหารชีวิตหรือจำคุกตลอดชีวิต 

https://t.co/KPIePtsHUV #ข่าวPNC

#บุกสนามบินสุวรรณภูมิ https://t.co/NavSn0jQhD",05/04/2022,negative,55,30
news,th,Thansettakij,"จตุจักร, กรุงเทพมหานคร",['ฐานเศรษฐกิจ'],"ระทึก!ชายคลั่งควงอาวุธบุกรุกลานจอดเครื่องบิน สนามบินสุวรรณภูมิแจงแล้ว #ฐานเศรษฐกิจ
https://t.co/wcwiWvMZmk",05/04/2022,negative,1,3
news,th,MSNThailand,Thailand,"['msnthai', 'msnข่าว']","เสรีพิศุทธ์ หาเสียงเลือกตั้งซ่อมราชบุรี เจอ ""ทวี ไกรคุปต์"" โดยบังเอิญ #msnthai #msnข่าว https://t.co/Ql3vrNNevg",05/04/2022,neutral,0,0
news,th,prachachat,Thailand,"['ประชาชาติธุรกิจ', 'กัมพูชา']","พบหินแกะสลัก นางอัปรา ศตวรรษที่12 นาทีเก็บกวาดซ่อมกำแพง ปราสาทนครธม

#ประชาชาติธุรกิจ #กัมพูชา
https://t.co/d8cEWITFqV",05/04/2022,negative,3,9
news,th,thaipost,Thailand,"['หนังสือพิมพ์', 'ไทยโพสต์ออนไลน์', 'ไทยโพสต์']","หนังสือพิมพ์ไทยโพสต์ ฉบับวันที่ 4 พฤษภาคม 2565 
https://t.co/Q2CXH5LhST 
#หนังสือพิมพ์ #ไทยโพสต์ออนไลน์ #ไทยโพสต์",05/04/2022,neutral,0,2
news,th,SanookNews,,[],"นักข่าวนครฯ เดือด! พร้อมฆ่าพระหมดวัด ถ้าถูกใส่ร้ายเรียก 3 แสนเคลียร์คดีกาโตะ
https://t.co/2TLYNoP64m",05/04/2022,negative,0,3
news,th,0405_rukbun,,[],@Thairath_News โหว...จะขึ้นไรนักหนา,05/04/2022,neutral,3,2
news,th,OtomoSomchit,,[],@Thairath_News ไอ้​ขี้คุย,05/04/2022,negative,0,0
news,th,mea_news,ประเทศไทย,[],"4 พฤษภาคม วันฉัตรมงคล 

https://t.co/PAAVn7ETfN

MEA ขอเชิญชวนผู้บริหาร บุคลากร และประชาชนชาวไทย ร่วมลงนามถวายพระพรชัยมงคลพระบาทสมเด็จพระเจ้าอยู่หัว เนื่องในโอกาสวันฉัตรมงคล 4 พฤษภาคม 2565 ผ่านระบบออนไลน์คลิก https://t.co/Ee6mbUVf5Y https://t.co/wBOJJbEqwC",05/04/2022,neutral,0,3
news,th,SMMSPORT_News,"bangkok,Thailand","['SMMSPORT', 'บอร์นมัธ', 'น็อตติ้งแฮมฟอเรสต์', 'เลื่อนชั้น', 'แชมเปี้ยนส์ชิป', 'พรีเมียร์ลีก']","'บอร์นมัธ' เฉือน 'ฟอเรสต์' เลื่อนชั้นลีกสูงสุดผู้ดีทีมสอง

#SMMSPORT #บอร์นมัธ #น็อตติ้งแฮมฟอเรสต์ #เลื่อนชั้น #แชมเปี้ยนส์ชิป #พรีเมียร์ลีก 🏴󠁧󠁢󠁥󠁮󠁧󠁿

https://t.co/cNTZ3ZEKn0",05/04/2022,positive,3,3
news,th,MSNThailand,Thailand,"['msnthai', 'msnข่าว']",งานเข้า 'อิงฟ้า' ต้นสังกัดจ่อดำเนินคดี ห้ามรับงาน 'ณวัฒน์' ลั่นไม่ต้องกลัว เดี๋ยวจัดให้ #msnthai #msnข่าว https://t.co/cWT70Iw6U5,05/04/2022,negative,0,0
news,th,SanookNews,,[],"พระพยอม เตือนสีกาอย่าลากพระไปสืบพันธุ์ แนะไทยปรับปรุงกฎหมายคุ้มครองพุทธศาสนา ไม่ใช่เป็นพระทำผิดแล้วจับสึกอย่างเดียว
https://t.co/J1BDIDQJj4",05/04/2022,negative,2,9
news,th,Ch3ThailandNews,Maleenont Tower,"['Ch3ThailandNews', '3PlusNews', 'ข่าวช่อง3']","น้องพี่ที่รัก! นาทีสุดอบอุ่น น้องสาวกอดให้กำลังใจพี่ชาย เพราะกลัวเข็มฉีดวัคซีน

https://t.co/oOxAnX81SW

#Ch3ThailandNews 
#3PlusNews 
#ข่าวช่อง3",05/04/2022,positive,4,11
news,th,Sanook,"Bangkok, Thailand","['SanookNews', 'Sanook', 'ข่าวบันเทิง']","น่ารักมาก ปุ๊กลุกจัดวันเกิดให้ไมค์ ภัทรเดช หยอดหวานมากบอกไม่เคยจัดให้ใคร
#SanookNews #Sanook #ข่าวบันเทิง

https://t.co/NbEZwjxGAr",05/04/2022,positive,0,1
news,th,SanookNews,,[],"สาวใหญ่เอาปูไปปล่อย ในวันเกิดอายุครบ 48 ปี สามีเห็นหายไปนาน ตามหาพบเป็นศพอยู่ก้นสระน้ำ
https://t.co/MtxKLEuR2Z",05/04/2022,negative,0,3
news,th,Ch3ThailandNews,Maleenont Tower,"['Ch3ThailandNews', '3PlusNews', 'ข่าวช่อง3']","ขนลุก! เปิดศึก งูเขียวปะทะตุ๊กแก กอดรัดฟัดเหวี่ยงสู้กันแบบสุดใจ

https://t.co/OayE5RYQyD

#Ch3ThailandNews 
#3PlusNews 
#ข่าวช่อง3",05/04/2022,negative,0,2
news,th,margaret_eilish,,[],@Thairath_News คนเหมือนกันน่าจะมีจริยธรรมนะ แต่คำพูดดูต่ำมาก 🙄,05/04/2022,negative,0,0
news,th,naytor08,,[],@Thairath_News เยี่ยมครับ ต่อไปตั้งสติหน่อย ...,05/04/2022,positive,0,0
news,th,Sanook,"Bangkok, Thailand","['SanookNews', 'Sanook', 'ข่าวบันเทิง']","พิชญ์ กาไชย แอบหวานโพสต์รูปคู่ครั้งแรก อวยพรวันเกิด มารี เบิร์นเนอร์
#SanookNews #Sanook #ข่าวบันเทิง

https://t.co/NSoo7Akmul",05/04/2022,positive,4,8
news,th,js100radio,Bangkok,"['ข่าวPNC', 'ปูติน', 'ฝรั่งเศส']","ผู้นำรัสเซียย้ำต่อผู้นำฝรั่งเศส สงครามกับยูเครน ไม่ใช่ต้นตอโลกขาดแคลนอาหาร 

https://t.co/w34Hob4Nd0 #ข่าวPNC

#ปูติน
#ฝรั่งเศส https://t.co/VrGnGAKlBl",05/04/2022,negative,2,9
news,th,77Kaoded_news,Thailand,[],หนุ่มจับได้ว่าสาวมีแฟนอยู่แล้วไม่พอใจบุกกระหน่ำแทงยับกว่า 30 แผล กลางตลาดนัดย่านบางเสาธง https://t.co/oybfqFChxu,05/04/2022,negative,0,0
news,th,siamsport_news,thailand,[],ลุ้นแชมป์สมัยที่ 7 ! ลิเวอร์พูลแกร่งตามสองลูกรัวดับฝันบียาร์เรอัลลิ่วชิงดำ ชปล. https://t.co/R3B7p77wY6 ผ่าน @siamsport_news,05/04/2022,negative,6,63
news,th,mir_NEWS_TH,Thailand,[],@LFC @ChampionsLeague 😡 กากกก,05/04/2022,negative,0,0
news,th,siamsport_news,thailand,[],หายไป2ซีซั่น!บอร์นมัธเชือดฟอเรสต์คว้าตั๋วกลับพรีเมียร์ลีก  https://t.co/Mfm62wSWT7 ผ่าน @siamsport_news,05/04/2022,negative,1,18
news,th,ParkseojunTH,,['พัคซอจุน'],"#พัคซอจุน กำลังฮีลลิ่งดูทะเลตอนกลางคืน...ไปกับใครกันนะ?

// “ไปกับใครกันนะ?????????” 😂🤣
// 10Asia คิดเหมือนเราเป๊ะ 😅

🔗 https://t.co/AS7Xr9UbPQ https://t.co/gqmQ2YLWrq",05/04/2022,positive,9,23
news,th,Ch3ThailandNews,Maleenont Tower,"['Ch3ThailandNews', '3PlusNews', 'ข่าวช่อง3']","สุดประทับใจ! เผยคลิปไลน์แมนใจดี ขี่ จยย.ช่วยดันวิลแชร์ผู้พิการขายสลากฯ

https://t.co/HdwM5li3Yi

#Ch3ThailandNews 
#3PlusNews 
#ข่าวช่อง3",05/04/2022,positive,5,27
news,th,SanookNews,,[],"นายกฯ เตือนแบงก์ปลอมระบาด ห้ามนำไปใช้ เตือนกลุ่มพ่อค้าแม่ค้าระวัง ตรวจให้แน่ใจก่อน แนะเขียนคำว่าปลอมแล้วแยกไว้
https://t.co/Egxsigadk5",05/04/2022,negative,1,1
news,th,phirun,,[],@Thairath_News เมิงหากุญแจเครื่องสูบน้ำ เจอหรือยัง,05/04/2022,neutral,0,0
news,th,SMMSPORT_News,"bangkok,Thailand","['SMMSPORT', 'ลิเวอร์พูล', 'Liverpool', 'บิยาร์เรอัล', 'แชมเปี้ยนส์ลีก', 'UCL']","ปล่อยให้ดีใจครึ่งแรก 'หงส์' รัวแซง 'เรือดำน้ำ 3-2 ลิ่วชิงชปล.

#SMMSPORT #ลิเวอร์พูล #Liverpool #บิยาร์เรอัล #แชมเปี้ยนส์ลีก #UCL

https://t.co/NA0VGrjFg3",05/04/2022,neutral,2,5
news,th,changeinto2021,,[],"งานเสวนา “ถามมา-ตอบไป เพื่อประเทศไทยที่ดีกว่าเดิม” (Better Thailand Open Dialogue)
https://t.co/sJj6wvGNFO

https://t.co/V4JQ6NJDz1

https://t.co/7mym3OqcO0 https://t.co/5phDlzSMnC",05/04/2022,neutral,0,0
news,th,win07268137,,[],@Thairath_News คนจนมีมากกว่าคนรวยนะครับ,05/04/2022,neutral,0,0
news,th,kung_sompong_,ประเทศไทย,[],@Thairath_News เลือกเบอร์8,05/04/2022,neutral,0,0
news,th,SanookNews,,[],"หมอฟันดาว TikTok หลอกเด็กสาวพี่น้อง อายุ 13 และ 17 คุยเรื่องจัดฟัน ก่อนขอเด็กดูของลับ แล้วควักของตัวเองโชว์ชัก...ใส่กล้อง
https://t.co/KrEcSeU8NY",05/04/2022,negative,2,4
news,th,mir_NEWS_TH,Thailand,[],@LFC @ChampionsLeague กากกกก,05/04/2022,negative,0,0
news,th,mir_NEWS_TH,Thailand,[],@LFC ยิงหาพ่อมึงเหรอไอ้เหี้ย,05/04/2022,negative,0,0
news,th,mir_NEWS_TH,Thailand,[],@LFC ควย ไอ้สัส กากกกก,05/04/2022,negative,0,0
news,th,ERnewsroom,"Bangkok, Thailand","['คมชัดลึก', 'ยูฟ่าแชมเปี้ยนส์ลีก', 'ยูฟ่า', 'บียาร์เรอัล', 'ลิเวอร์พูล']","""หงส์"" ย้ำชัย ""เรือดำน้ำ"" 3-2 ลิ่วชิง ""ยูซีแอล""
#คมชัดลึก #ยูฟ่าแชมเปี้ยนส์ลีก #ยูฟ่า #บียาร์เรอัล #ลิเวอร์พูล 

https://t.co/ftEMBm84p4",05/04/2022,positive,0,0
news,th,Kom_chad_luek,"Bangkok, Thailand","['คมชัดลึก', 'ยูฟ่าแชมเปี้ยนส์ลีก', 'ยูฟ่า', 'บียาร์เรอัล', 'ลิเวอร์พูล']","""หงส์"" ย้ำชัย ""เรือดำน้ำ"" 3-2 ลิ่วชิง ""ยูซีแอล""
#คมชัดลึก #ยูฟ่าแชมเปี้ยนส์ลีก #ยูฟ่า #บียาร์เรอัล #ลิเวอร์พูล 

https://t.co/xC4uXiWhYI",05/04/2022,positive,0,2
news,th,thethaiger_th,,['ข่าวไทย'],"ลิเวอร์พูล พลิกแซง บียาร์เรอัล ครึ่งหลัง 3-2 เข้าชิงแชมเปี้ยนส์ลีก (คลิปไฮไลท์) - เพิ่มเติมได้ที่ https://t.co/LdboqPA044 #ข่าวไทย
ผลบอลสด ลิเวอร์พูล บียาร์เรอัล ล่าสุด เมื่อคืนนี้ เรือดำน้ำสีเหลือง แพ้ หงส์แดง 2-3 (2-5) คลิปไฮไลท์ฟุตบอล ยูฟ่า แชมเปี้ยนส์ลีก 
สนาม : เอสตาดิโ...",05/04/2022,negative,0,0
news,th,Ch3ThailandNews,Maleenont Tower,"['Ch3ThailandNews', '3PlusNews', 'ข่าวช่อง3']","หนุ่มซื้อที่นอนยางพาราเสริมสปริง นอนปวดหลังทุกคืน แกะดูที่แท้เป็นโฟมเสริมก้อนหิน

https://t.co/vGJX4GWbqJ

#Ch3ThailandNews 
#3PlusNews 
#ข่าวช่อง3",05/04/2022,negative,0,10
news,th,SMMSPORT_News,"bangkok,Thailand","['SMMSPORT', 'UCL']","⚽ ปาฎิหาริย์ไม่มีจริง! เรือดำน้ำอุตส่าห์นำก่อนตั้ง 2 เม็ด โดนหงส์แก้เกมแซงชนะเฉย 3-2  สกอร์รวม 5-2 ลิ่วรองชิงแชมเปี้ยนส์ลีกเป็นทีมแรก 

1-0 บูเลอี ดียา น.3
2-0 กอเกอแล็ง น.41
2-1 ฟาบินโญ่ น.62
2-2 ดิอาซ น.67
2-3 มาเน่ น.74

📱 ผลบอลสด &gt;&gt;&gt; https://t.co/JFgo5zWE6I

#SMMSPORT #UCL https://t.co/7zS4JT4ovq",05/04/2022,positive,8,9
news,th,Ratcicle,"British Columbia, Canada",[],Thai E news อัพบล็อกบ่อยมากแต่ดันไม่มีแอค Twitter คือรับ Feed แล้ววันนึงมาเยอะมาก อ่านไม่ทัน,05/04/2022,negative,0,0
news,th,77Kaoded_news,Thailand,[],ระทึกชายเมายาบ้าควงขวานและปืนปลอม ขี่จักรยานยนต์บุกหลุมจอดเครื่องบินภายในสุวรรณภูมิ https://t.co/MNvm7FM64U,05/04/2022,negative,0,1
