Keyword,Language,Username,Location,Hashtags,Fulltext,Create at,Sentiment,Totalretweet,Totalfavorite
ข่าว,th,thaich8news,"Bangkok, Thailand","['ข่าวช่อง8', 'ข้าวเหนียวเสก']","ครอบครัวแม่ค้าอาหารปักษ์ใต้ มาเปิดร้านที่ อ.นางรอง จ.บุรีรัมย์ เมื่อต้นปี  ผ่านไปแค่ 3 วัน โดนมือดีโปรยข้าวเหนียวเต็มหน้าร้าน เชื่อคู่แข่งทำของใส่ ไม่อยากให้ขายดีกว่า

ดูข่าว : https://t.co/fUxyyQOAue

*เป็นความเชื่อส่วนบุคคล โปรดใช้วิจารณญาณในการรับชม
#ข่าวช่อง8 
#ข้าวเหนียวเสก https://t.co/eXVfAHzR0y",04/24/2022,negative,1,3
ข่าว,th,jayp3rth,infp,['KinnPorscheEP3'],แก้ข่าวนะคะ ที่มือน้องพีทคือน้ำหวานเฮลบูบอย น้องพีทไม่กินยาดองค่า น้องยังเด็ก #KinnPorscheEP3 https://t.co/y3hxXfDlmQ,04/24/2022,neutral,0,0
ข่าว,th,nutlogistics,,[],"มีอยู่ 10 ประการ 

1.มา อนุสฺสวเนน -อย่าเพิ่งเชื่อโดยฟังตามกันมา
2.มา ปรมฺปราย -อย่าเพิ่งเชื่อเพราะคนเก่าเล่าสืบๆ กันมา
3.มา อิติกิราย - อย่าเพิ่งเชื่อเพราะข่าวเล่าลือ
4.มา ปิฏกสมฺปทาเนน -อย่าเพิ่งเชื่อด้วยการอ้างคัมภีร์หรือตำรา
5.มา ตกฺกเหตุ - อย่าเพิ่งเชื่อโดยคิดเดาเอาเอง
(2)",04/24/2022,neutral,0,0
ข่าว,th,krassy69,thailand,[],@AnhAnh1327 ตรงนี้บริเวณไหนคะ เห็นในข่าวตอนเจอร่างที่ขามีรูด้วย แล้วข่าวก็เงียบไป,04/24/2022,negative,0,0
ข่าว,th,tjruby_,,"['JENNIE', '제니', '블랙핑크', 'BLACKPINK']","กระทู้ข่าวรูปไอจีเจนนี่ coachella day1 week1 กดอีโมจิ 3 ให้ข่าวน้องด้วยนะคะ 🧡

1.https://t.co/1yHTsTwRrO
2.https://t.co/m45L1zpP5Z
3.https://t.co/tkvceXunYK
4.https://t.co/zMiMaF9iiX
5.https://t.co/jmNQOhRhU7

#JENNIE #제니 #블랙핑크 #BLACKPINK https://t.co/vLxCGOpVw5",04/24/2022,neutral,97,149
ข่าว,th,loneliness_a,,[],นับใหม่ 148 (253): หยุนซีมีข่าวลือว่าจะสร้างใหม่ 24 ตอน ถ่ายเดือน 7 แต่ยังไม่มีประกาศนักแสดง แน่นอนขึ้น hs งั้นก็ไม่ต้องเดาโดนปั่นแน่ ล่อให้ฟคออกจากหลุม ดักควายขนานใหญ่ ทำได้ก็แค่เงียบละเชื่อว่าฟคน้องที่รุจักคิดก็คงเงียบอยู่ ส่วนที่เห่าหอนกันนัวไม่รุคนของใคร ไม่ดีต่อเธอเลยจริงๆ https://t.co/EGlDzJSr8o,04/24/2022,negative,0,0
ข่าว,th,nuchleng,,[],@justbebears เนอะ ดูเหมือนการสร้างข่าวเพื่อหาเรื่อง ฟค. ฮั่น ล่อให้ออกมาโวยวาย 😑😑😑,04/24/2022,negative,0,1
ข่าว,th,nuchleng,,[],@BlessedNo_5 น่ากัวจะเป็นพวกแอนตี้สร้างข่าวอีกแล้ว 😔😔😔,04/24/2022,negative,0,0
ข่าว,th,somzaa0310,,"['ค้ามนุษย์โรฮิงญา', 'ค้ามนุษย์']",น้องจากให้ความสนใจ​ข่าว​ #ค้ามนุษย์โรฮิงญา #ค้ามนุษย์​ เราสามารถช่วยเหลือตร.น้ำดีท่านนี้ได้อย่างไรบ้าง​  @MFPThailand @RangsimanRome https://t.co/jOqlWk3aUM,04/24/2022,positive,8,15
ข่าว,th,thaich8news,"Bangkok, Thailand","['ข่าวช่อง8', 'รู้ฟ้าทันฝน', 'พยากรณ์อากาศ', 'สภาพอากาศวันนี้']","""คุณพง-ศศิพงศ์ ชาติพจน์"" มารายงานอากาศประจำวันแล้วค่ะ ไทยตอนบนมีอุณหภูมิสูงขึ้น โดยมีอากาศร้อนกับมีฟ้าหลัวในตอนกลางวัน ส่วนภาคอื่น ๆ จะเป็นอย่างไรไปติดตามได้เลยค่ะ

ดูข่าว : https://t.co/Ih48E20Adg

#ข่าวช่อง8 #รู้ฟ้าทันฝน
#พยากรณ์อากาศ #สภาพอากาศวันนี้ https://t.co/NDVl3R7ePv",04/24/2022,negative,0,4
ข่าว,th,viya96343957,,[],ข่าวอะไรมาก็เงียบๆไว้เน้อสติค่ะสติถ้าไม่อยากให้เกอโดนไปมากกว่านี้🙄 https://t.co/TZB7OHaDz5,04/24/2022,negative,1,13
ข่าว,th,homelessCat_,,[],@_Maerz_ อยากให้สื่อใช้สัก 5% ของเอนเนอจีข่าวคุณ ตม สำหรับข่าวนี้,04/24/2022,neutral,0,0
ข่าว,th,AliradaWriter,"กรุงเทพมหานคร, ประเทศไทย",[],"เอาจริงนะ! คือถ้าพี่วีร์จะหล่อขนาดนี้ มาเป็นของไรต์เถอะ ถึงไรต์จะเปย์ไม่หนักเท่ายัยขิมแต่ก็รักจริงน้าา คิมิโน​โต๊ะ​😝🙈 // ฉันจะยึดพี่วีร์ของเธอไว้ยัยขิม!😼
แกล้ง ๆ ไปขอยัยขิมให้ไรต์กันหน่อยสิคะ เผื่อนางจะใจอ่อน ได้ข่าวว่าหวงพี่วีร์ยิ่งกว่าจงอาง​หวงไข่อีก⇾https://t.co/Lj4ErYPNGL https://t.co/LOWtPIm5sw",04/24/2022,negative,1,2
ข่าว,th,Helloitsmedont,,[],เออ รู้สึกโชคดีเลยที่เพื่อน/คนรู้จักคนวัยเดียวกันไม่เป็นสลิ่มแบบ full-on แต่ถามว่านับว่าอิกนอมั้ย? ก็ไม่เชิงอ่ะ เพราะเขาก็ไม่ได้รู้สึกเฉยๆกับเหตุการณ์บ้านเมือง เขาคิดว่าหลายสิ่งมันก็ไม่เมคเซ้น แต่แค่เขาไม่ค่อยได้ตามข่าวปททแค่นั้นเอง ซึ่งมันก็เรื่องปกติอ่ะมึง เขาก็ไปใช้ชีวิตของเขา,04/24/2022,neutral,0,0
ข่าว,th,aun_chino,ประเทศไทย,[],@REALLOVEKING ตั้งแต่เกิดมารู้ความ ก็เห็นข่าวพระองค์ กับถิ่นทุรกันดาร อยู่ประจำ พระองค์ทรงรักประชาชนของท่านอย่างจริงใจ,04/24/2022,positive,0,3
ข่าว,th,aec10news,,[],สรุปข่าวประจำวันที่ 24 เมษายน 2565 https://t.co/ktUgXopiRD,04/24/2022,neutral,0,0
ข่าว,th,LeifBrown5,,[],สารภาพว่าตอนDoja Cat แสดงช่วงที่ดนตรีดรอปหรือเปลี่ยนบีทรู้นะว่าข่าวปลอมแต่ใจนึงก็แบบเอ๊ะ Aespaจะมาจริงรึเปล่าว่ะ 55555555…,04/24/2022,negative,0,0
ข่าว,th,teeradet,ผู้ประกาศข่าว,"['ไทยพีบีเอส', 'anchor', 'ธันข่าว']",ทันข่าว 6.00น. ทางไทยพีบีเอส กด3 #ไทยพีบีเอส #anchor #ธันข่าว @ Thai PBS https://t.co/EW7DqX4f3L,04/24/2022,neutral,0,0
ข่าว,th,aewaew2721,Hong Kong🇭🇰🇭🇰🇭🇰,['ไบร์ทวิน'],@momthanach @bbrightvc @winmetawin สวัสดีค้าบได้ข่าวลูกชายนอนคิดเป็นห่วงทั้งคืน #ไบร์ทวิน,04/24/2022,positive,0,2
ข่าว,th,thongkaem99,,[],@kdieyeszer มีข่าวลือแว่วช่วง2-3ปีที่แล้ว ตอนนี้ไม่มีวี่แววเลยค่ะ รอแบบสู้ชีวิต🥲🥲,04/24/2022,positive,0,0
ข่าว,th,kkanone,Z,[],คือถ้ามอกูมันไม่ใช้เพจเฟซประกาศนู่นนี่และเพื่อนไม่ทักกูมาในเฟซกูก็คือไม่เล่นแล้วนะ ปีที่แล้วกูลบแอพเฟซทอ้งไปเลยแต่โหลดมาละไว้ตามข่าวมอ,04/24/2022,neutral,0,0
ข่าว,th,exo12peckloveya,,"['EarthMix', 'เอิร์ทมิกซ์', 'EarthPirapat', 'mixxiw']","งือตื่นมาพร้อมกับข่าวดี ดีใจด้วยนะคนเก่ง เอิร์ทเกำลังเติบโตขึ้นเรื่อยๆเลย 
#EarthMix  #เอิร์ทมิกซ์
#EarthPirapat   #mixxiw https://t.co/xOQgiJvGjq",04/24/2022,positive,25,10
ข่าว,th,tjruby_,,[],สื่อเกาเขียนข่าวรูปไอจีเจนนี่ตอนตีห้า เจ็ดโมงขึ้น naver most view 2 กระทู้🥱,04/24/2022,neutral,94,153
ข่าว,th,fm91trafficpro,,[],"24 ชั่วโมงข่าว 91 ประจำวันที่ 23 เมษายน 2565
https://t.co/f449dAerDH",04/24/2022,neutral,1,7
ข่าว,th,DO1RE2ME,,[],@etcnaja ใครเล่าให้ฟังหน่อยตกข่าว,04/24/2022,neutral,0,0
ข่าว,th,Kenny69320802,,['เพื่อภัทรธิดา3'],"สื่อที่รายงานข่าวว่า
-เธอมีแอลกอฮอร์ในเลือดแล้ว
ไปปัสสาวะท้ายเรือแล้วตกไปเอง
เรือกระชากแล้วตกไปเอง
ยือกอดกับผู้ชายบนหัวเรือ
ไม่คิดจะล้างมลทินให้Tangmoบ้างเหรอคับ?
ผมลงคลิปนี้มา3อาทิตย์แล้วคับ.
___/\___
#เพื่อภัทรธิดา3 https://t.co/CTUSmL1o38",04/24/2022,neutral,179,142
ข่าว,th,littlebarrygirl,,[],"ความเหี้ยของเมื่อคืนอยู่ตรงไหนรู้ไหม555555
ไม่รู้ว่าละครจบดึกหรือว่าเหนื่อย ภาพจำได้ก่อนหลับเลยคือพริบพาเต้าหู้ไปดูศิลปะ 
รู้สึกตัวอีกทีข่าวพระราชสำนัก เวรมาก",04/24/2022,negative,0,0
ข่าว,th,mimimicaramel,,[],คิดถึงลูกมิก จบข่าว ไปนอนต่อละ,04/24/2022,positive,0,0
ข่าว,th,tjruby_,,"['블랙핑크', '제니', 'JENNIE', 'BLACKPINK']","ข่าวรูปไอจีเจนนี่กำลังติดเทรน NAVER Most View 2 กระทู้ อันดับ #5 และ #20 (7AM KST)

🔗https://t.co/eWhBkZ6HB0
🔗https://t.co/Y8UCNmHkuA

#블랙핑크 #제니 #JENNIE #BLACKPINK https://t.co/xsOECRNcNW",04/24/2022,neutral,73,127
ข่าว,th,potetoq0,In buildurluve heart(╥﹏╥)♡,['KinnPorcheEP3'],คินน์ดูไม่ใช่คนใจร้ายขนาดนั้น จากฉากนี้มองว่าสิ่งที่คินน์เกลียดอันดับต้นๆเลยคือการหักหลังการทรยศคินน์ถามลุงว่าที่ลุงเอาข้อมูลไปขายข่าวลือใช่ไหม เนี่ยคินน์มันไม่ชอบการหักหลังจริงๆเกือบทั้งชีวิตที่ต้องโดนหักหลังนับไม่ถ้วนอ่ะ แอบสงสารคินน์นะ(17) #KinnPorcheEP3 https://t.co/X5DNyRHQ0j,04/24/2022,negative,61,41
ข่าว,th,Sunisa8899,,[],@pisahappybaby อ่านข่าวแล้วนอนไม่หลับเลย 😱😱😭😭 แต่เราก็ดูเวอร์ชั่นที่ฮั่นเล่นได้คลอดใช่ป่ะคะ  อย่าแกล้งกันขนาดนี้ 😭😭😭,04/24/2022,negative,0,1
ข่าว,th,ronakorn,Bangkok,"['คมชัดลึก', 'ข่าว', 'รับทำใบขับขี่', 'โควิด']",นักข่าว #คมชัดลึก ท่าจะเมา เขียน #ข่าว นึงไปจบอีกข่าวนึง นี่กำลังอ่านข่าว #รับทำใบขับขี่ ไม่ต้องมาสอบเปิดราคาขั้นตอนเสร็จส่งถึงบ้าน แบบนี้ได้เหรอ อยู่ๆ ก็ #โควิด โอไมครอนระบาด นี่ก็อ่อๆ เขียนซัพสนับสนุนเฮด เลยรับทำใบขับขี่ไม่ต้องมาสอบงี้ นึกว่าจะวนกลับมาสรุป โน่นนนไปขาย ATK เลย https://t.co/rbXycpvLTl,04/24/2022,positive,1,0
ข่าว,th,pphakwannn,"⟢ retweet ⌿ agree ◡̈
﹆bias : lisa , taehyung ༊*·˚
",[],มึงกรี๊ดก่อนกูนะได้ข่าว https://t.co/WPghTgoLGI,04/24/2022,positive,0,0
ข่าว,th,Bhumpalokaijae,,[],สื่อกระแสหลักนี่ หลายข่าวก็ต้องอาศัยจากสื่อพลเมือง พอมีปัญหาแบบนี้เกิดขึ้นก็ควรออกมาเรียกร้องในฐานะเพื่อนร่วมอาชีพไหม,04/24/2022,negative,0,0
ข่าว,th,yoon__anna,i'm an astronaut,[],ชั้นตกข่าวแรงมาก อทว.มีเพลงใหม่หรอ,04/24/2022,neutral,0,0
ข่าว,th,hiiamp,มือวางอันดับหนึ่งของการอวยเมน,[],ตกข่าวไรไปวะ,04/24/2022,neutral,0,0
ข่าว,th,Primoxq,𝘾𝙄𝙏𝙔 𝙊𝙁 𝙊𝙉𝙁,[],แล้วชั้นก็ดันโง่ภาษา ตามข่าวมะได้เพราะแปลมะออก 😭😭😭,04/24/2022,negative,0,0
ข่าว,th,CringPhwng,,[],ข่าวรับอรุณ 24-04 : จาก ทะลุวัง สู่ ม็อบมู(เตลู)ล่าผัว เดินเที่ยวรอบเกาะ... https://t.co/nQEzW9pGp7 ผ่าน @YouTube,04/24/2022,neutral,0,0
ข่าว,th,mmmyNNforlife,ประเทศไทย,['CutiePieEP9'],เหลืออีกแค่สามอีพีสุดท้ายแล้ว ใจหายมากๆเลย ไม่รุ้จะได้มีโอกาสเห็นซนได่เล่นคู่กันอีกไหม ขอบคุณตัวเองที่ได้มาเจอทั้งสองคนและยังคงหวังว่าเร็วๆนี้เราจะได้ยินข่าวดีของพวกคุณทั้งสองกับเรื่องใหม่ๆอีกน้า  #CutiePieEP9,04/24/2022,positive,6,1
ข่าว,th,Ch1nShock,"จ.ขอนแก่น, ประเทศไทย",['เพื่อภัทรธิดา3'],"🆕เข้ามาอ่านดูนะครับ
เป็นข้อมูลที่รวบรวมและ
ติดตามมาตั้งแต่เริ่มราย
ระเอียดทุกอย่างที่ลง
อ้างอิงมาจากข่าวและ
เป็นมุมมองการวิเคราะห็
ที่เป็นประโยชน์  ‼️‼️
#เพื่อภัทรธิดา3 https://t.co/Ft5tq8yHKX",04/24/2022,positive,32,23
ข่าว,th,YuriLisa24365,🔪มีดปอกผลไม้🍉,"['เพื่อภัทรธิดา3', 'เพื่อภัทรธิดา2', 'แตงโมต้องได้รับความเป็นธรรม', 'แตงโมภัทรธิดา']",ช่วงระยะทางจากสะพานพระราม 5 ณ เวลา 21:35น.-22:10น. แผนที่ ระยะทาง เหตุการณ์ ปล.เนื้อหาที่ติดตามจากข่าวบวกความคิดเห็นส่วนตัว ถูกผิดใช้วิจารณญาณในการอ่าน #เพื่อภัทรธิดา3 #เพื่อภัทรธิดา2 #แตงโมต้องได้รับความเป็นธรรม โปรดใช้วิจารณญาณในการรับชม #แตงโมภัทรธิดา https://t.co/8PnjEs4IGh,04/24/2022,positive,156,114
ข่าว,th,flowerofbright,,[],@comeback_bvc @bbanktcv1 @bbrightvc พอเห็นข่าวจากศฐก อดคิดว่าเป็นผู้มีอิทธิพลทางศฐกไม่ได้เลย,04/24/2022,negative,0,3
ข่าว,th,Methiphat,,[],@PingAng7822 งามมาก ดูในข่าวพระราชสำนัก ผ่อง ออร่ามากครับ,04/24/2022,positive,0,7
ข่าว,th,YuriLisa24365,🔪มีดปอกผลไม้🍉,"['เพื่อภัทรธิดา3', 'เพื่อภัทรธิดา2', 'แตงโมต้องได้รับความเป็นธรรม', 'แตงโมภัทรธิดา']",ระยะทางจากอู่เรือไปยังบ้านตานิด แผนที่ ระยะทาง เหตุการณ์และคนที่พบเห็นคนบนเรือ ปล.เนื้อหาที่ติดตามจากข่าวบวกความคิดเห็นส่วนตัว ถูกผิดใช้วิจารณญาณในการอ่าน #เพื่อภัทรธิดา3 #เพื่อภัทรธิดา2 #แตงโมต้องได้รับความเป็นธรรม #แตงโมภัทรธิดา (ไม่ได้ปักตรงโลเคชั่นเป๊ะเนื่องจากพื้นที่จำกัด) https://t.co/jvhI6VFJoc,04/24/2022,positive,834,564
ข่าว,th,ThaiPBS,"Bangkok, Thailand","['ThaiPBS', 'ข่าวดึก']","เกิดเหตุไฟไหม้เรือยอร์ชขณะจอดซ่อมบำรุงในท่าเทียบเรือหรู จ.ภูเก็ต ประเมินความเสียหายเบื้องต้นไม่ต่ำกว่า 10 ล้านบาท ส่วนสาเหตุคาดว่า ไฟฟ้าลัดวงจร

📌 ติดตามข่าวสำคัญ สถานการณ์เด่นในรอบวันกับ #ThaiPBS ได้ที่ https://t.co/uP3YnBVXVS #ข่าวดึก https://t.co/oizPEsrtuQ",04/24/2022,negative,12,23
ข่าว,th,saaurrusss,"Utah, USA",['CutiePieEP9'],"บางทีเรื่องพวกนี้ Genก็เกี่ยวเหมือนกันนะ ในgenเรา เราก็แค่คิดว่า คำว่ารักมันก็พอแล้ว  อยู่กับใครแล้วสบายใจก็จบ แต่สำหรับ genก่อนๆ ก็ต้องยอมรับว่าเค้าถูกปลูกฝังมาแบบนั้นจริงๆที่ เป็นผู้ชายก็ต้องมีเมีย มีลูก มันเลยเกิดปัญหา ที่เราเห็นตามข่าว เวลาคงต้องใช้เวลาจริงๆ
 #CutiePieEP9",04/24/2022,positive,1,2
ข่าว,th,Hudchudcha,,[],เจ็บปวดใจทุกครั้งที่เห็นข่าวจะขายเดสต์ :(,04/24/2022,negative,0,0
ข่าว,th,ELN_Isumi,,[],(เห็นข่าวลือว่าเริ่มมีคู่กันแล้วเลยแวะมาแจกเบสคู่รัก… ฮึห์) https://t.co/K8TExGAf2O,04/24/2022,positive,37,55
ข่าว,th,SSB_two_one,,"['ข่าวปลอม', 'ศูนย์ต่อต้านข่าวปลอม']","ข่าวปลอม อย่าแชร์! ❌ เพิ่มเบี้ยผู้สูงอายุ คนละ 100 บาท ให้ทุกคนไปรายงานตัวที่เขต

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม https://t.co/ffhSUQSW1X",04/24/2022,negative,14,11
ข่าว,th,butterflyswg,•ᴥ•,[],กุอ้วกจบละข่าว,04/24/2022,negative,0,1
ข่าว,th,NUT88888888,,['KinnPorscheEP3'],จะออกข่าวมั้ยคะอันดับ1-5 อะ #KinnPorscheEP3,04/24/2022,neutral,0,0
ข่าว,th,webissimo,lyon,[],"หนุ่มช็อกถ่ายติดลูกไฟกลางฟ้าเชื่อUFOโผล่กลางกรุง""อ๊อด""เฉลยชัดทำไมต้องเป็นสีส้ม |ทุบโต๊ะข่าว|23/12/65 https://t.co/208EJ4NrVk",04/24/2022,positive,0,0
ข่าว,th,uzzuboyz,,[],@honeybeeer แหล่งข่าว:โอเว่ร,04/24/2022,neutral,0,0
ข่าว,th,MGROnlineLive,"กรุงเทพมหานคร, ประเทศไทย","['MGROnline', 'MGRTOP7']","รวบตึงทุกเรื่องราว คัดข่าวเด็ด เบ็ดเสร็จในที่เดียว “Top 7 ข่าวฮอตในรอบ 7 วัน” #MGROnline #MGRTOP7

- ปริญญ์ พานิชภักดิ์ การเมืองเรื่องตัณหา
- ข้าวเหนียวมะม่วงฟีเวอร์
- คนหาย 4 ชีวิต พ่อแม่ลูกบินไปตุรกี

และข่าวอื่นๆ คลิก &gt;&gt;&gt; https://t.co/gFXdnekhyP https://t.co/t1lzHAqUU4",04/24/2022,positive,2,2
ข่าว,th,Jokerma47822732,"New York, USA",[],@RangsimanRome ตอนแรกก็ไม่ค่อยเชื่อ มาเชื่อเพราะ io.มาคอยแก้ตัวโง่ๆนี่แหละ ยิ่งน้องโรมถามไอ้เหี้ยตู่ แม่งเดินหนี และยิ่งพ่ออีมดดำไล่น้องออกนอกสภา ทุกอย่างเชื่อมโยงกันหมดเลย ยิ่งยุคไอ้แป๊ะเป็น ผบ.ตร.ตั้งด่านหาแดกกับเยี่ยว จราจร ยัดยา แม้มีกล้องก็สั่งให้หมากับหมาอาสาขู่ พรบ.คอมฯ อีก จบข่าว,04/24/2022,negative,0,2
ข่าว,th,Shqo11,,[],@nate_qx ไม่ตัดต่อนะคะ เป็นข่าวนานมากแล้วค่ะ ช่วงนั้นข่าวดังเลย,04/24/2022,negative,0,11
ข่าว,th,Old_Lady_Happy,,"['เพื่อภัทรธิดา2', 'เพื่อภัทรธิดา3']","ช่วยกระจายข่าวนี้ไปต่างประเทศ​เยอะๆ ใครแปลภาษาจีน อังกฤษ เกาหลี ญี่ปุ่น​ รัสเซีย​ เยอรมัน ฝรั่งเศสได้

ช่วยเรื่องนี้ด้วย ไม่ใช่แค่เพื่อคุณแตงโม แต่ถ้าเรื่องนี้เกิดกับตาสีตาสา มันจะขนาดไหน

#เพื่อภัทรธิดา2 #เพื่อภัทรธิดา3 https://t.co/ud1TCpYUFQ",04/24/2022,negative,9,4
ข่าว,th,marsjudy_,"theearthe, us",[],เห็นตั้งแต่ข่าวที่อาโปรับเล่น ละรู้ตั้งแต่ตอนนั้นเลยว่าอาโปจะทำทันได้ดี โคตรเชื่อในฝีมือเพราะได้ดูงานแสดงมาก่อนจริงๆ ดีใจมากที่อาโปได้เล่นเพราะมันทำให้ทุกคนสนใจโปมากขึ้น ได้เห็นความเก่งของโปมากขึ้น ดีใจมากๆ ในฐานะคนที่ดูผลงานโปเกือบทุกเรื่อง โปสมควรถูกรักและควรถูกรักนานแล้ว,04/24/2022,positive,1,0
ข่าว,th,Thechubbies19,,[],ถ้ายังไม่มีข่าวคอนเฟิร์มคัมแบคจนถึงเดือนมิถุนาเราจะเลิกรอแล้วนะ,04/24/2022,neutral,0,0
ข่าว,th,RMffAATH,#ประเทศกูดี,[],@Tatadada2021 @3KeepHuaDoor เสือกเผือกแหละ เดี๋ยวข่าวมันก็มาเองตลอด ไม่เคยวิ่งหาข่าว 🤣🤣 ใจเย็นๆ,04/24/2022,neutral,0,3
ข่าว,th,mrnixe_n,,"['englot', 'อิงล็อต']",เชื่อ90%ว่าหลังจบการประกวดจะมีข่าวดีคู่รักหน้าใหม่ปลามัน มิสเเกรนคือพรมลิขิต เเต่ด้วยกระเเสมาเเรงก็อาจจะมีงานหลายๆอย่างเข้ามา ก็ต้องรอดูต่อไป ณ ตอนนี้ขอชิปยาวๆจ้าจบการประกวดค่อยว่ากันอีกที ลุ้นๆๆ    #englot #อิงล็อต,04/24/2022,positive,55,88
ข่าว,th,mynameis_mayday,,[],อ่านข่าวปวีณเป็นแรงงานทำเบาะแล้วเส้าใจว่ะ ไม่ใช่ว่างานไม่ดีหรือไม่มีเกียรติอะไรนะ เพราะทุกอาชีพมันมีความสำคัญอยู่แล้ว แต่แค่เค้าเป็นตรน้ำดีที่เป็นยศใหญ่อ่ะ ถ้าได้เก่งและเป็นคนดี องค์กรตำรวจมันคงไม่เน่าเฟะขนาดนี้,04/24/2022,positive,2,0
ข่าว,th,upJclXYpZ2xdrdq,,[],"@Ystjpp อยากให้ผลักดันโครงการอีสานเชื่อม ลาว พม่า  รถไฟจีนจ่อที่เวียงจันทร์จ่อปากทางบ้านเราขนผักผลไม่สินค้าเข้าทุกวัน@ของเรารัฐทะบานัยังไม่ตื่น แผนรองรับหรือไม่ยังไม่มีข่าว  อุปสรรคใหญ่คือรถไฟต่างระบบ ของเรา 120
ที่ ร 5 พระราชทานไว้  บ้านเมืองไปใกลไม่ใช่มอฃแค่หัวแม่เท้า",04/24/2022,neutral,0,0
ข่าว,th,keyuismaluv,INTO1的心中 💫,[],@thankstime_609D ในไหนนะคับน้องเต็ม!?พี่ตกข่าว,04/24/2022,neutral,0,0
