Keyword,Language,Username,Location,Hashtags,Fulltext,Create at,Sentiment,Totalretweet,Totalfavorite
#news,en,_WildTrails,India,"['wildlife', 'news', 'wildtrails']","Tiger Global's Hedge Fund Posts 15% Monthly Drop, Pushing Year's Loss to 44% (For global #wildlife #news, visit #wildtrails at https://t.co/qdysMKjKKv) https://t.co/ZyQwnRwoAw",05/04/2022,neutral,0,0
#news,en,CP_and_Area,"Carleton Place, Ontario","['carletonPlace', 'localNews', 'news', 'newscrime', 'whatson']","An accident waiting to happen in Carleton Place?:Southbound traffic on Gillies Bridge ongoing, despite signage and more

#carletonPlace #localNews  #news #newscrime #whatson 

https://t.co/hs1XbTCeLP",05/04/2022,positive,0,0
#news,en,ChronLaw,"Houston, TX","['27thAmendment', 'news', 'law', 'attorney', 'lawyer']","Senate approves resolution to rescind state ERA ratification – The Daily Times

ChronLaw 27th Amendment News
at https://t.co/VCSSJrnikY

#27thAmendment #news #law #attorney #lawyer",05/04/2022,neutral,0,0
#news,en,Elisse_Ramey,,"['news', 'newslife', 'anchorlife', 'reporterlife', 'highschool', 'backtohighschool']","⬆️I also spare a thought for my colleagues who’ve lost their lives in pursuit of a story🙏🏾. (Took this photo at Hamady where I hope to see many future journalists emerge!) 2/2
•
•
•
#news #newslife #anchorlife #reporterlife #highschool #backtohighschool",05/04/2022,positive,0,0
#news,en,ChronLaw,"Houston, TX","['GeneralLawPractice', 'news', 'law', 'attorney', 'lawyer']","Third-year law students get their day in court, fighting for students’ rights – The University of Iowa – College of Law

ChronLaw General Law Practice News
at https://t.co/BjaRZoFRdA

#GeneralLawPractice #news #law #attorney #lawyer",05/04/2022,positive,0,0
#news,en,ChronLaw,"Houston, TX","['LawEnforcement', 'news', 'law', 'attorney', 'lawyer']","Clinton murder suspect ‘Polo’ captured with help of Louisiana law enforcement – WLBT

ChronLaw Law Enforcement News
at https://t.co/KyySPfOTVe

#LawEnforcement #news #law #attorney #lawyer",05/04/2022,neutral,0,0
#news,en,ChronLaw,"Houston, TX","['LawEnforcement', 'news', 'law', 'attorney', 'lawyer']","Bell County Law Enforcement Receives Funding – KWKT – FOX 44

ChronLaw Law Enforcement News
at https://t.co/ZXtfxkM9EZ

#LawEnforcement #news #law #attorney #lawyer",05/04/2022,neutral,0,0
#news,en,IndLeftNews,,"['SupportIndependentMedia', 'news', 'analysis', 'insight', 'opinion']","A new video by @indleftnews: Collin LIVE from The US Supreme Court - INN News On Location @GetIndieNews https://t.co/LF3UQxlGoB
❤️/share/follow/sub 🐦 #SupportIndependentMedia #news #analysis #insight #opinion",05/04/2022,positive,0,0
#news,en,ChronLaw,"Houston, TX","['Article2', 'news', 'law', 'attorney', 'lawyer']","Tennesse Lookout Commentary: Original(ist) Sin | Nashville, TN Patch – Patch

ChronLaw Article 2 News
at https://t.co/ZRS3jPJVLd

#Article2 #news #law #attorney #lawyer",05/04/2022,neutral,0,0
#news,en,SeatownApolo,"Frisco, TX","['news', 'feedly']",Bombshell! VICE Reports The CDC Tracked MILLIONS Of Phones To See If Americans Obeyed Lockdown Orders 👀 https://t.co/HeaJmAoZJx #news #feedly,05/04/2022,neutral,0,0
#news,en,jam_onlineradio,Spain,"['Read', 'news', 'media', 'breakingnews', 'trending', 'politics', 'noticias', 'latestnews', 'dailynews', 'updates', 'newspaper', 'newsupdate', 'world', 'sport', 'headlines', 'todaysnews', 'newsreporter', 'updatenews', 'newsoftheday', 'music']",#Read the latest #news updated in real time.  Click - https://t.co/tZZV5AUW6v  #media #breakingnews #trending #politics #noticias #latestnews #dailynews #updates #newspaper #newsupdate #world #sport #headlines #todaysnews #newsreporter #updatenews #newsoftheday #music https://t.co/fzJutKlPEP,05/04/2022,positive,1,0
#news,en,ChronLaw,"Houston, TX","['GunsShootings', 'news', 'law', 'attorney', 'lawyer']","Kierra Russ has been found guilty in Club Blu mass shooting – Wink News

ChronLaw Guns - Shootings News
at https://t.co/Ii7aYzwzg1

#GunsShootings #news #law #attorney #lawyer",05/04/2022,negative,0,0
#news,en,15MinuteNews,,['News'],"Move over Evian. Chicago introduces 'Chicagwa,' Lake Michigan tap water in a can https://t.co/JyrhVGVUra #News",05/04/2022,neutral,0,0
#news,en,ChronLaw,"Houston, TX","['GunsShootings', 'news', 'law', 'attorney', 'lawyer']","COPA releases bodycam footage of fatal barricade shooting on SW Side – WGN TV Chicago

ChronLaw Guns - Shootings News
at https://t.co/0Zz3P5e2O7

#GunsShootings #news #law #attorney #lawyer",05/04/2022,neutral,0,0
#news,en,theluckyman,United States,"['houston', 'news', 'local']",News from H-Town: ‘It turns into a parking lot’: Drivers frustrated over several toll lanes that are permanently shut down along Beltway 8 https://t.co/wx3U9RxWnQ #houston #news #local https://t.co/iu1TEJiDgv,05/04/2022,negative,0,0
#news,en,railway_model,,"['news', 'transport', 'perth']",$400m for WA rail upgrade after record grain harvest https://t.co/9eAhx7IMBD #news #transport #perth,05/04/2022,neutral,0,0
#news,en,ChronLaw,"Houston, TX","['1stAmendment', 'news', 'law', 'attorney', 'lawyer']","New Yorker’s Famed Fact Checking Crew Apparently Unaware Of The 1st Amendment? – Techdirt

ChronLaw 1st Amendment News
at https://t.co/HZWB00iGSR

#1stAmendment #news #law #attorney #lawyer",05/04/2022,positive,0,0
#news,en,ChronLaw,"Houston, TX","['LegalProcess', 'news', 'law', 'attorney', 'lawyer']","Attorney General Slatery Calls Leak Of Abortion Case Draft “Affront To The Integrity Of Our Legal Process At The Highest Level – The Chattanoogan

ChronLaw Legal Process News
at https://t.co/lEiCrwfqcd

#LegalProcess #news #law #attorney #lawyer",05/04/2022,positive,0,0
#news,en,ChronLaw,"Houston, TX","['EducationLaw', 'news', 'law', 'attorney', 'lawyer']","Parents protest over resolution to support Florida’s Parental Rights in Education Law – https://t.co/Z299Piq41k WTLV-WJXX

ChronLaw Education Law News
at https://t.co/HQz6aWAO9X

#EducationLaw #news #law #attorney #lawyer",05/04/2022,neutral,0,0
#news,en,ChronLaw,"Houston, TX","['ElectionLaw', 'news', 'law', 'attorney', 'lawyer']","NYS Legislature debating election law legislation – WUTR/WFXV – https://t.co/DGQb14zgVH

ChronLaw Election Law News
at https://t.co/gn7TQYZp66

#ElectionLaw #news #law #attorney #lawyer",05/04/2022,neutral,0,0
#news,en,hennemusic,,"['Santiago', 'Chile', 'news', 'music', 'musicnews', 'rocknews', 'rock']",@Metallica perform 1991 classic in #Santiago #Chile #news #music #musicnews #rocknews #rock https://t.co/gWI4BlPBt8 https://t.co/Ypc7v6i2h0,05/04/2022,positive,0,0
#news,en,Foxmental_X,NYC,"['News', 'Politics', 'Washington', 'DC', 'SCOTUS', 'RoeVWade', 'ObergefellVHodges']","Democrats push to ensure women get free birth control promised by ACA - The Washington Post 

#News #Politics #Washington #DC #SCOTUS #RoeVWade #ObergefellVHodges 
 https://t.co/IjVBJ7rTMJ from @WashingtonPost",05/04/2022,positive,2,2
#news,en,SpiderWeb8eyes,London,"['forexsignal', 'tradingsignal', 'forex', 'news', 'traders', 'MONEY', 'Trades', 'fx', 'japan225', 'investing', 'fast', 'chat', 'market', 'traders', 'futures', 'news', 'spx', 'investors', 'DayTrading']","Free Signal Update!!

#forexsignal #tradingsignal #forex #news #traders #MONEY #Trades #fx #japan225 #investing #fast #chat #market #traders #futures #news #spx #investors #DayTrading https://t.co/Yc6PVIA8R0",05/04/2022,positive,0,1
#news,en,E_4_Jupiter,World-Wide,"['Business', 'News', 'offer', 'products', 'costomers', 'time', 'sale', 'Economy']","#Business #News 

An #offer that is delivered with #products to the #costomers on #time makes a difference whether you make a #sale or not. 

#Economy",05/04/2022,neutral,0,1
#news,en,valueinvesting,,"['ValueInvesting', 'News']",Effective tax rates and stock-based compensation - https://t.co/Nsg9LMVV3C #ValueInvesting #News,05/04/2022,positive,0,0
#news,en,NewTemplar77,   ..........Global..........,"['infowars', 'trump', 'usa', 'news']","@housegop @senategop @USSupremeCourt  @SCOTUSblog @wsj @cnbc @cheddar #infowars #trump #usa #news DEMOCRAT ILLEGAL IMMIGRATION SCHEME WILL BANKRUPT USA SOON: AFFORDABLE HOUSING GONE FOR GOOD..""THROW THEM OUT""...
https://t.co/bTJ3Nrbulz",05/04/2022,positive,0,0
#news,en,kamzou08,Arlington VA (DC Area),"['News', 'Buzzfeed', 'Newsbites']",#News #Buzzfeed #Newsbites :Democrats’ plan for a federal regulation to guard abortion rights faces large hurdles in Congress https://t.co/aQrQgE1D7r,05/04/2022,positive,0,0
#news,en,kamzou08,Arlington VA (DC Area),"['News', 'Buzzfeed', 'Newsbites']","#News #Buzzfeed #Newsbites :Lyft inventory plunges 25% after forecast, rider numbers come up quick https://t.co/kYipkyYVFA",05/04/2022,positive,0,0
#news,en,vivolibrefeliz,WORLD  MONDE 世界 العال  दुनिया ,"['UKRAINE', 'UKRAINERUSSIANWAR', 'PUTINWARCRIMINAL', 'News', 'Psycho', 'dictator', 'Putin', 'communist', 'Russia', 'troops', 'assaults', 'Mykolaiv', 'Zaporizhia']","🇺🇦#UKRAINE #UKRAINERUSSIANWAR #PUTINWARCRIMINAL

#News 

🪖 05/02/2022 ISW Day 69

🇷🇺#Psycho #dictator #Putin #communist #Russia #troops on South Axis continued to regroup &amp; reconnoiter likely in preparation for ground #assaults in direction of #Mykolaiv, #Zaporizhia &amp; Kryvyi Rih https://t.co/ZBp31UanN0",05/04/2022,neutral,1,3
#news,en,Pixel__Byte,,"['WarcraftArclightRumble', 'Warcraft', 'News', 'iPhone', 'Android']",Warcraft Arclight Rumble Is Blizzard's Long-Rumored Mobile Game https://t.co/qKslIFk6tv #WarcraftArclightRumble #Warcraft #News #iPhone #Android,05/04/2022,negative,0,0
#news,en,AlterraRealty,"Hollywood, FL","['News', 'data']",#News #data Pending Home Sales Dip 4.1% in February https://t.co/ymQqDr9s9r https://t.co/FxTcB0o4vL,05/04/2022,neutral,0,0
#news,en,carwaxo,,"['bitcoin', 'news', 'today', 'Missouri', 'completes', 'execution', 'Carman', 'Deck']",Missouri completes execution of Carman Deck #bitcoin #news #today #Missouri #completes #execution #Carman #Deck https://t.co/lKm3wEtGAu,05/04/2022,neutral,0,0
#news,en,Cameo_Cinema,"Saint Helena, California","['Napa', 'Solano', 'NEWS']","We are honored to host the 10th @lunafestnv at the Cameo on Monday, May 23rd. @ClifFamily  and small bites by @TrePosti_Events from 6:00 p.m. - 7:00 p.m. followed by this years selection of 8 short films. Supports @GOTRI #Napa #Solano, #NEWS @SoroptiTweet https://t.co/8fTO5cIvJ8",05/04/2022,negative,0,1
#news,en,Lodge20201,United States,"['Americans', 'USA', 'RuleOfLaw', 'democracy', 'vote', 'news']","The nation is in a recession and Americans are hurting from bad Biden policies.  We now have to deal with dirty liberal politics out of Washington attacking SCOTUS. We have to gain back control of this government 
@POTUS @politico #Americans #USA #RuleOfLaw #democracy #vote #news",05/04/2022,negative,0,0
#news,en,DoDrive,"Surrey, UK","['driving', 'news']","Former Formula One driver Tony Brooks, the ‘racing dentist’, dies aged 90 https://t.co/It6hL1lnyI #driving #news",05/04/2022,negative,0,0
#news,en,DoDrive,"Surrey, UK","['driving', 'news']",Londoner tried to smuggle £5.5m worth of drugs in van behind yoghurt and orange juice alongside two other men https://t.co/YCWSug6hBY #driving #news,05/04/2022,negative,0,0
#news,en,railpage,Australia,"['news', 'rail', 'trains']",$400m for WA rail upgrade after record grain harvest https://t.co/B5qLrPR8UB #news #rail #trains https://t.co/6N6jqeHS5y,05/04/2022,neutral,0,1
#news,en,thugmaza,,"['pakistannews', 'pakistan', 'news', 'lahore', 'islamabad', 'karachi', 'pakistani', 'imrankhan', 'urdunews', 'pti', 'geonews', 'arynews']","Bill Gates on whether he cheated on ex-Melinda: ‘I made mistakes’
https://t.co/QNHoz3m6ZB
#pakistannews #pakistan #news #lahore #islamabad #karachi #pakistani #imrankhan #urdunews #pti #geonews #arynews 
https://t.co/QNHoz3m6ZB",05/04/2022,neutral,0,1
#news,en,VietnamMetro,,"['Vietnam', 'Metro', 'Culture', 'News']","Thats really great! @AWESOME_VN 
#Vietnam #Metro #Culture vs #News https://t.co/PnuRuKrEPq",05/04/2022,positive,0,2
#news,en,TurkishNews7,"New York, USA","['News', 'DailyNews', 'LiveNews', 'WorldNews']","Over 700,000 patients waiting for surgery in Spain
Country's health system reels under negative effects of COVID-19 pandemic
#News #DailyNews #LiveNews #WorldNews https://t.co/zBi4h6WY7g",05/04/2022,negative,0,0
#news,en,IuicNew,,"['FCN', 'Current', 'News', 'World', 'Scriptures', 'times', 'LIKE', 'SHARE', 'SUB']","#FCN is here to bring you #Current #News 📰 from all around the #World 🌎Showing you in the #Scriptures 📖 the #times ⏰ we are in 💥🤯😱. 
.………………………………………
Visit our website here💻👨🏾‍💻🖥
🔴 https://t.co/6BAdIxOA2h
#LIKE👍🏾 #SHARE🔄 #SUB💻
https://t.co/y8W41hPym6 https://t.co/lNdeFNWumO",05/04/2022,neutral,0,0
#news,en,NewsAsheville,"Asheville, NC","['asheville', 'news']",#asheville #news Development roundup: Airport expansion up for county approval - Mountain Xpress https://t.co/3B5s2JpaVR,05/04/2022,neutral,0,0
#news,en,take04yhjp,,"['radiko', 'Anna', '情報', 'MUSIC', 'EVENTS', 'NEWS', 'WEATHER']","Top of the Morning | LOVE FM

https://t.co/pte12j4zM0
#radiko #Anna #情報 #MUSIC #EVENTS #NEWS #WEATHER",05/04/2022,positive,0,0
#news,en,blueglassesuk,"England, United Kingdom","['libraries', 'leeds', 'news']",Armley Library celebrates 120 years with bookworms sharing treasured memories https://t.co/3gnXHCU3LC via @WLDispatch @leedslibraries @blueglassesuk #libraries #leeds #news,05/04/2022,neutral,5,5
#news,en,theluckyman,United States,"['crime', 'news']",Monsters &amp; Critics: Michaela Clark flaunts bright blonde hair at soccer game with MAFS costars https://t.co/SejXOJF21s #crime #news https://t.co/I4gKYcKZg5,05/04/2022,positive,0,0
#news,en,theluckyman,United States,['News'],Music News: Kanye West Sued For Sampling Pastor In 'Come To Life' https://t.co/proBaGCGQT #News https://t.co/Hva09oaM5q,05/04/2022,neutral,0,1
#news,en,eStream_Studios,Forex trading signal provider,"['gaming', 'news']","What Happens In Elden Ring? The Game's Story, Part 4: Mt. Gelmir And Volcano Manor: You're rolling right along in Elden Ring, having potentially claimed three Great Runes: those of… https://t.co/vKc7TL9f3Y  | https://t.co/9PZsVIqjR3  | https://t.co/eKi4cP5ni2 #gaming #news https://t.co/XBTFu0NfLK",05/04/2022,positive,0,0
#news,en,Flyin18T,"Long Island, New York",['News'],#News Tesla updates Model S/X with new swivel screen for better in-car viewing experience https://t.co/sU8Vr5aKBF https://t.co/vu6D0ixBzc,05/04/2022,positive,0,0
#news,en,theluckyman,United States,"['houston', 'news', 'local']","News from H-Town: On the cusp of history: The significance of Dusty Baker reaching 2,000 managerial wins https://t.co/BIoS7bzBug #houston #news #local https://t.co/0U6Kox9oZh",05/04/2022,negative,0,0
#news,en,CunningShowbiz,MetaVerse,"['CelebrityNews', 'News']",Post Malone Expecting His First Child With Girlfriend: ‘I’m Excited For This Next Chapter’ https://t.co/i6nzzfh6mm #CelebrityNews #News,05/04/2022,positive,1,1
#news,en,gajyxofuwapi,,['news'],"""Liverpool’s Dream Delivered, Only After Villarreal’s Is Dashed"" by BY RORY SMITH via NYT https://t.co/tJWskDal6K #news https://t.co/uJTFQ5eHRT",05/04/2022,neutral,0,0
#news,en,AmericanNewsFo2,,"['USA', 'AmericaFirst', 'America', 'pregnancy', 'NBC', 'News', 'BREAKING', 'BreakingNews', 'Ukraine', 'UkraineRussiaWar', 'UkraineWar']","NBC's Alcindor: If Roe overturned, poor women will be forced to have pregnancies that 'turn into children' - American News For You 

#USA #AmericaFirst #America #pregnancy #NBC #News #BREAKING #BreakingNews  #Ukraine #UkraineRussiaWar #UkraineWar 

https://t.co/pGqLkaxMpV",05/04/2022,negative,3,4
#news,en,eWEEKNews,,"['technology', 'news', 'cybersecurity']","Fastly’s Lakshmi Sharma on Edge Computing and Distributed Applications
https://t.co/UahLKprDfA Full Article Below ⬇️ #technology #news #cybersecurity",05/04/2022,positive,0,0
#news,en,kamzou08,Arlington VA (DC Area),"['News', 'Buzzfeed', 'Newsbites']","#News #Buzzfeed #Newsbites :Lyft shares plunge on gentle steerage, continued driver incentives https://t.co/5e0OfFGUl5",05/04/2022,positive,0,0
#news,en,Y_Mukai,日本 関東地方,"['Nation', 'leaked', 'draft', 'Supreme', 'Court', 'decision', 'overturn', 'Roe', 'Wade', 'ABC', 'News']",#Nation reacts to #leaked #draft #Supreme #Court #decision that could #overturn #Roe v. #Wade .-  #ABC #News  https://t.co/gMFD8r1g4W,05/04/2022,neutral,0,0
#news,en,carwaxo,,"['bitcoin', 'news', 'today', 'Colorado', 'abortions', 'outofstate', 'women', 'rise']",Colorado abortions for out-of-state women on the rise #bitcoin #news #today #Colorado #abortions #outofstate #women #rise https://t.co/hvZEmmLfAD,05/04/2022,neutral,0,0
#news,en,FlashNews7oday,,"['News', 'Today', 'BreakingNews', 'World']","News - Supporters of legal abortion rights gathered at the Supreme Court building on Monday night, carrying signs and raising their voices in chants after a draft of a majority Supreme Court opinion circulated that would overturn Roe v. Wade.  #News #Today #BreakingNews #World",05/04/2022,positive,1,1
#news,en,peerbied,,"['putin', 'VladimirPutin', 'Ukraine', 'snuff', 'news', 'party', 'pedophilic', 'Schizophrenic', 'gangsters', 'idea', 'UkraineRussianWar', 'amputatation', 'real', 'life', 'offer', 'living']","#putin #VladimirPutin 
also #Ukraine looks like #snuff to me
where must i go to now
#news #party #pedophilic #Schizophrenic #gangsters #idea here 
#UkraineRussianWar #amputatation for a #real #life 
i hope the #offer is a #living https://t.co/WEgcdD6ISW",05/04/2022,positive,0,0
#news,en,InkICan,"Eugene, OR","['jonstewart', 'entertainment', 'news']",Jon Stewart Warns “Authoritarianism” Is the Greatest Threat to Comedy https://t.co/7NKsApB5nG #jonstewart #entertainment #news,05/04/2022,positive,0,0
#news,en,nesoxy,Bosnia and Herzegovina,"['space', 'news', 'universe']","Old Russian rocket motor breaks up in orbit, generating new cloud of space debris  https://t.co/YqOLJjhyso #space #news #universe",05/04/2022,positive,0,0
#news,en,AggregateGlobal,,['news'],"Shanghai authorities stepped up to help Tesla reopen factory, letter shows https://t.co/XauveLZABT #news",05/04/2022,neutral,0,0
#news,en,cuongcz,"New York, NY","['ai', 'ml', 'tech', 'data', 'technology', 'IoT', '5G', 'robot', 'science', 'innovation', 'cloud', 'business', 'news', 'future']","#ai #ml #tech #data #technology #IoT #5G #robot #science #innovation #cloud #business #news #future
SLAMcore just raised $16M to help robots get around https://t.co/Oqb7Rne1TU",05/04/2022,neutral,4,0
