Keyword,Language,Username,Location,Hashtags,Fulltext,Create at,Sentiment,Totalretweet,Totalfavorite
#Manu,en,tigglygones,"London, England","['manu', 'manchesterunited', 'plasticfans', 'touristfans']","#manu #manchesterunited that 73 min walk out went well. 77 mins in, everyone still here. #plasticfans #touristfans https://t.co/YvUK17DVt4",05/03/2022,neutral,0,13
#Manu,en,lashes_17,,"['ManU', 'MUFC']",That #ManU protest clearly worked 😂😭 #MUFC,05/03/2022,positive,0,1
#Manu,en,idkabtstuff,,"['cpfc', 'ManUtd', 'manu', 'holdthatL']",Dalot cannot clean his boots #cpfc #ManUtd #manu #holdthatL https://t.co/M5TEIzDLuq,05/03/2022,positive,0,1
#Manu,en,tristian_moru,Nigeria,"['MUNBRE', 'CR7𓃵', 'CristianoRonaldo', 'ManU']",And Ronaldo makes it 2:0 🔥🔥🔥 #MUNBRE Cristiano Ronaldo #CR7𓃵 #CristianoRonaldo #ManU https://t.co/MRYDYYwfzb,05/03/2022,neutral,1,5
#Manu,en,vintageKeeper1,,"['cr7', 'manu', 'united']","VIVA RONALDO !!!
He is in beast mode tonight .
#cr7 #manu #united",05/03/2022,neutral,0,0
#Manu,en,Mic_Bezzy,Nigeria,"['Ronaldo', 'ManU', 'premierleague']","Give it up for RONALDO 👑 
He is simply first amongst his equals.
#Ronaldo #ManU #premierleague",05/03/2022,positive,0,0
#Manu,en,DiddlerEarls123,"Galway, Ireland",['ManU'],Juan Mata has been exceptional tonight 👏🏼 #ManU,05/03/2022,positive,0,3
#Manu,en,thee_lolly,South Africa,['ManU'],"I wanna wake my nephew up and tell show him how Ronaldo took that penalty, but ke back to school kamoso 🥺💔

#ManU",05/03/2022,neutral,0,0
#Manu,en,Charlesswith2S,"Lagos, Nigeria","['ronaldo', 'manu']","Knowing in your mind that you are ugly and stop disturbing people with plenty selfies in your status &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; 
#ronaldo #manu",05/03/2022,negative,0,0
#Manu,en,vintageKeeper1,,"['manu', 'brentford', 'premierleague']",Matic delivering balls like Nash in Phoenix #manu #brentford #premierleague,05/03/2022,neutral,0,1
#Manu,en,CoinGifts,coingifts@gmail.com,"['MUFC', 'ManUtd', 'ManUnited', 'ManU', 'MUNBRE']","2nd May 1993:
Aston Villa lost to Oldham on this day 29 years ago meaning Manchester United were confirmed as the first Premier League Champions, 26 years after their last top flight title.

#MUFC #ManUtd #ManUnited #ManU

Ideal Fan Gift Idea #MUNBRE

👉 https://t.co/mO5TIrVUqe https://t.co/rDL0KyhQad",05/03/2022,positive,0,0
#Manu,en,ESPN_Caribbean,,"['ManU', 'TransferTalk', 'Football', 'ESPNCaribbean']","Jesse Lingard is set to play at Old Trafford for the final time as a #ManU player with AC Milan and Juventus leading the chase to land the England midfielder on a free transfer in the summer, sources have told ESPN.
https://t.co/ea2kp4z0dz
#TransferTalk #Football #ESPNCaribbean https://t.co/fuPz65n6Bl",05/03/2022,positive,0,1
#Manu,en,OribelZane,,"['ManU', 'ManUnited', 'ronaldo', 'CR7']",@premierleague Don't let me down Man U. Let's win this game #ManU #ManUnited #ronaldo #CR7,05/03/2022,positive,0,1
#Manu,en,bayomatthew,"Abuja, Nigeria","['MUNBRE', 'Manu']","Omo.. Its been a while I've watched ManUtd play beautiful football like tonight's game.... Mata, matic, ronaldo fusing well.. Over all the team is beautiful to watch tonight
#MUNBRE #Manu",05/03/2022,positive,0,0
#Manu,en,thearpitsharma,Mumbai,"['united', 'manutd', 'manu', 'munbre']","So the problem the whole season was, that we didn’t play Mata enough?
#united 
#manutd 
#manu
#munbre",05/03/2022,positive,0,12
#Manu,en,JamesSmith1087,"North West, England","['mufc', 'manu', 'MUBRE']","When Bruno Fernandes first joined Manchester United, he was a breath of fresh air, positive, and played with a smile on his face. Now, all he does is argue, whinge, complain and throw his arms around in the air. If the dressing room is broken, he embodies it. #mufc #manu #MUBRE",05/03/2022,positive,1,4
#Manu,en,OribelZane,,['ManU'],"Mata, seriously? 🙄#ManU https://t.co/lLbwa18rfz",05/03/2022,negative,3,4
#Manu,en,PepePepe5708,,['MANU'],Home team to win #MANU https://t.co/oYmuzXmvVD,05/03/2022,positive,1,11
#Manu,en,eembejiofficial,"Ọnịcha, Omabara, Biafra",['ManU'],Frankly speaking 🗣️🗣️🗣️... Am watching a different #ManU team tonight.,05/03/2022,neutral,0,0
#Manu,en,BobMorris1963,,"['manchesterunited', 'manu', 'mufc', 'manbre', 'brentfordfc']","Info reaching us about the person behind VAR at tonight’s game Vs Brentford…
#manchesterunited #manu #mufc #manbre #brentfordfc https://t.co/aixfFp5b6X",05/03/2022,negative,0,3
#Manu,en,CoinGifts,coingifts@gmail.com,"['MUFC', 'ManUtd', 'ManUnited', 'ManU', 'MUNBRE', 'ManUnitedMemorabilia', 'ManUtdMemorabilia']","2nd May 1975:
Manchester United legend David Beckham was born on this day 47 years ago.

Ideal Vintage Retro Birthday / Fathers Day Gift Idea for a #MUFC #ManUtd #ManUnited #ManU Fan #MUNBRE #ManUnitedMemorabilia #ManUtdMemorabilia

👉 https://t.co/mO5TIrVUqe https://t.co/t6EJnLfHOI",05/03/2022,positive,0,0
#Manu,en,Horacio2435,,['ManU'],Great fucken play Elanga! Outstanding finish by Bruno #ManU,05/03/2022,positive,0,0
#Manu,en,Declan_F1,"Colorado, USA","['ManU', 'ManUtd', 'BrentfordFC']","Weather in Manchester looks stunning! 😂 😂☔️🌧⚽️ Sunny and 21*C here today

#ManU fans aren’t very happy aye? More protests? #ManUtd v #BrentfordFC",05/03/2022,positive,0,0
#Manu,en,tigglygones,"London, England","['manu', 'manchesterunited', 'oldtrafford']","Awks ‘if you hate the Glazers stand up’ and 5 people in the stand, stand up because they’re tourists and have no idea #manu #manchesterunited #oldtrafford",05/03/2022,negative,0,9
#Manu,en,sirlaw_official,,"['MANU', 'BRENTFORDFC', 'CTBot']","Will the Red Devils 👹 save their hopes for European football, or will the Bees 🐝 put the final nail in the coffin ⚰️ 

Make your choice with $BOT

👉https://t.co/3FhAikuAXb

#MANU #BRENTFORDFC https://t.co/dhuSnGXb6Q
#CTBot Adrop RAM 0.3 trx 30 https://t.co/NQFBEzHXOJ",05/03/2022,neutral,13,12
#Manu,en,tigglygones,"London, England","['manu', 'manchesterunited', 'oldtrafford']",No fans leaving at 73 mins here! All tourist fans and not a clue what’s going on #manu #manchesterunited #oldtrafford https://t.co/Dhkd7GpK3M,05/03/2022,neutral,0,2
#Manu,en,AxomiadeutaNew,"Assam, India",['ManU'],@StakeReloads #ManU will win @ChilledSup,05/03/2022,positive,0,0
#Manu,en,CoinGifts,coingifts@gmail.com,"['EPL', 'MUFC', 'ManUtd', 'ManUnited', 'ManU', 'MUNBRE', 'ManUnitedMemorabilia', 'ManUtdMemorabilia']","Manchester United host Brentford in a Premier League #EPL clash at Old Trafford this evening, 8pm kick off.

Ideal Vintage Retro Birthday / Fathers Day Gift Idea for a #MUFC #ManUtd #ManUnited #ManU Fan #MUNBRE #ManUnitedMemorabilia #ManUtdMemorabilia

👉 https://t.co/mO5TIrVUqe https://t.co/czydWAeHWm",05/03/2022,positive,0,0
#Manu,en,luicaruso,"Toronto, Ontario","['ronaldo', 'juventus', 'TenHag', 'ManchesterUnited', 'manu']",Ronaldoooooo. So much for the best decision of your career eh bro !!! #ronaldo #juventus #TenHag #ManchesterUnited #manu https://t.co/MBI4zk67IO https://t.co/3uKKEsWJPT,05/03/2022,positive,0,3
#Manu,en,BotPlanet_,BOT PLANET,"['EPL', 'MANU', 'BRENTFORDFC']","Tonight in the #EPL Manchester United will be going head to head with Brentford ⚽️ 

Will the Red Devils 👹 save their hopes for European football, or will the Bees 🐝 put the final nail in the coffin ⚰️ 

Make your choice with $BOT

👉https://t.co/ir4TokwTP1

#MANU #BRENTFORDFC https://t.co/m0hkfXtM5G",05/03/2022,neutral,22,58
#Manu,en,AdeD1955,,"['EPL', 'ManU', 'BrentfordFC']","#EPL 2 May: one team whose players feel it's a privilege to play in the division, take on a team whose players think it's a right. You decide who's who: #ManU vs #BrentfordFC",05/03/2022,positive,1,1
#Manu,en,sammyskshop,,"['manchesterunitedvsbrentford', 'epllive', 'footballlive', 'ManUtd', 'MUNBRE', 'BrentfordFC', 'Brentford', 'MUFC', 'GGMU', 'PremierLeague', 'EPL', 'munu', 'ManUnited', 'soccerstreams', 'manu', 'BPL']",Manchester United vs Brentford Live Stream Premier League EPL Football M... https://t.co/C1tXgNpPQV via @YouTube #manchesterunitedvsbrentford #epllive #footballlive #ManUtd #MUNBRE #BrentfordFC #Brentford #MUFC #GGMU #PremierLeague #EPL #munu #ManUnited #soccerstreams #manu #BPL https://t.co/RX4awghH9J,05/03/2022,positive,0,2
#Manu,en,RealRedsTalk1,,"['mufc', 'united', 'manchesterunited', 'manutd', 'reddevils', 'mcruk', 'manunited', 'oldtrafford', 'manchestereveningnews', 'manu', 'premierleague', 'ronaldo', 'ralfrangnick', 'mufc', 'manunitedfans']","It’s matchday our last home game this season make sure to tune in 
https://t.co/9GDkSqbHT3

#mufc #united #manchesterunited #manutd #reddevils #mcruk #manunited #oldtrafford #manchestereveningnews #manu #premierleague #ronaldo #ralfrangnick #mufc #manunitedfans https://t.co/KiaNxAWWWq",05/03/2022,positive,1,2
#Manu,en,shirtstopcorner,England,"['ManchesterUnited', 'MUFC', 'ManUnited', 'ManUtd', 'United', 'manu', 'reddevils', 'GGMU', 'RedArmy', 'MUFC_FAMILY', 'OldTrafford', 'northwest', 'PremierLeague', 'BPL', 'Umbro']","1992/93 #ManchesterUnited Pique Shirt: Size L

Available to buy from @shirtstopcorner. https://t.co/VBhQJmnYqG

#MUFC #ManUnited #ManUtd #United #manu #reddevils #GGMU #RedArmy #MUFC_FAMILY #OldTrafford #northwest #PremierLeague #BPL #Umbro https://t.co/L7vzvgakDV",05/03/2022,positive,0,0
#Manu,en,tigglygones,"London, England","['brentford', 'brentfordfc', 'manu', 'manchesterunited', 'oldtrafford']",What #brentford #brentfordfc #manu #manchesterunited #oldtrafford https://t.co/sHqQ02RNYG,05/03/2022,neutral,0,12
