Keyword,Language,Username,Location,Hashtags,Fulltext,Create at,Sentiment,Totalretweet,Totalfavorite
#Liverpool,en,arrowcarrepairs,,"['acr_liverpool', 'MOTTest', 'CarService', 'CarRepairs', 'CarGarage', 'liverpool', 'wavertree', 'ServiceCenter', 'CarBattery', 'Battery', 'CarExhaust', 'AirConditioning']","MOT Test 
We are ready to diagnose and get repair and ready your car for MOT Test at the RIGHT price.
It is..
https://t.co/S0GJA2dmuE
#acr_liverpool #MOTTest #CarService #CarRepairs #CarGarage #liverpool #wavertree #ServiceCenter #CarBattery #Battery #CarExhaust #AirConditioning",05/03/2022,positive,0,0
#Liverpool,en,FLPowerRankings,,"['ManCity', 'Liverpool']","They've been teetering on it for weeks and tonight #ManCity snatch top spot from #Liverpool. But can they hold on to it?

1. @ManCity 
2. @LFC 
3. @FulhamFC 
4. @ChelseaFC 
5. @OfficialRUFC 

Full table https://t.co/WMdsk1Lq1O https://t.co/IZ4C19SgcG",05/03/2022,positive,1,1
#Liverpool,en,ICDb_tv,UK,"['Villarreal', 'Liverpool', 'BBCRADIOLIVE']",Villarreal vs Liverpool is on BBC RADIO 5 LIVE. Co-commentator is Chris Sutton.  For more details see https://t.co/1YLPPcO1g6 #Villarreal #Liverpool #BBCRADIOLIVE,05/03/2022,positive,0,0
#Liverpool,en,ICDb_tv,UK,"['Villarreal', 'Liverpool', 'BBCRADIOLIVE']",Villarreal vs Liverpool is on BBC RADIO 5 LIVE. With commentary from Ian Dennis.  For more details see https://t.co/1YLPPcO1g6 #Villarreal #Liverpool #BBCRADIOLIVE,05/03/2022,positive,0,0
#Liverpool,en,LBNdaily,"Liverpool, UK",['Liverpool'],"Berkeley Shaw Group has almost £1bn worth of residential properties under management and is moving into a new 10,000 sq ft headquarters in #Liverpool city centre as part of its ambitious expansion plan - Liverpool Business News https://t.co/wEjsfOPELg",05/03/2022,positive,1,1
#Liverpool,en,tonymc39,Liverpool,['Liverpool'],"Berkeley Shaw Group has almost £1bn worth of residential properties under management and is moving into a new 10,000 sq ft headquarters in #Liverpool city centre as part of its ambitious expansion plan - Liverpool Business News https://t.co/379oEMeSab",05/03/2022,positive,0,1
#Liverpool,en,TGoalpost,Malta,"['TheGoalpostNews', 'LFC', 'Liverpool', 'LiverpoolFC', 'JamesMilner', 'Milner', 'PremierLeague', 'Transfers', 'TransferNews']","Liverpool have offered James Milner a contract extension until 2023. 🔴

Two Premier League sides are interested in signing the experienced 36-year-old. [@Ekremkonur]

#TheGoalpostNews #LFC #Liverpool #LiverpoolFC #JamesMilner #Milner #PremierLeague #Transfers #TransferNews https://t.co/GcxA4uU1Tx",05/03/2022,positive,0,4
#Liverpool,en,DukeofYorkMayf,,"['doymayfair', 'livesport', 'UEFA', 'championsleague', 'semi', 'advantageliverpool', 'firstlegwin', 'Villarreal', 'Villarreal', 'Liverpool', 'grabyourmates', '3floors', 'greatatmosphere', 'bookyourpremierseatsnow']",#doymayfair #livesport #UEFA #championsleague #semi-final #advantageliverpool after #firstlegwin@anfield can #Villarreal bring it back with six player changes? Tues 3rd May @20:00 #Villarreal vs #Liverpool #grabyourmates as #3floors #greatatmosphere  #bookyourpremierseatsnow https://t.co/bbNnK1itVM,05/03/2022,neutral,0,0
#Liverpool,en,kboresli1,,"['Liverpool', 'Arsenal', 'ManchesterUnited', 'Tottenham']","🚨 Youri Tielemans has set his heart on a move to Spain despite interest from #Liverpool, #Arsenal, #ManchesterUnited and #Tottenham.

(Source: Daily Mail) https://t.co/kCKVCJD3HE",05/03/2022,neutral,0,0
#Liverpool,en,dejiplus,,"['UCL', 'ManCity', 'Villarreal', 'RealMadrid', 'Liverpool', 'LIVVIL', 'RMAMCI', 'Realmadridmancity', 'MUNBRE']",@marca #UCL : #ManCity vs #Villarreal FINAL of more value than regular #RealMadrid vs #Liverpool Final. #LIVVIL #RMAMCI #Realmadridmancity .MADRID don`t lose Finals. DE JA VU if Liverpool meets Real in the Final. #MUNBRE,05/03/2022,positive,0,0
#Liverpool,en,dejiplus,,"['UCL', 'ManCity', 'Villarreal', 'RealMadrid', 'Liverpool', 'LIVVIL', 'RMAMCI', 'Realmadridmancity', 'MUNBRE']",@City_Xtra @CityXtraPod #UCL : #ManCity vs #Villarreal FINAL of more value than regular #RealMadrid vs #Liverpool Final. #LIVVIL #RMAMCI #Realmadridmancity .MADRID don`t lose Finals. DE JA VU if Liverpool meets Real in the Final. #MUNBRE,05/03/2022,positive,0,0
#Liverpool,en,dejiplus,,"['UCL', 'ManCity', 'Villarreal', 'RealMadrid', 'Liverpool', 'LIVVIL', 'RMAMCI', 'Realmadridmancity', 'MUNBRE']",@GoalAR #UCL : #ManCity vs #Villarreal FINAL of more value than regular #RealMadrid vs #Liverpool Final. #LIVVIL #RMAMCI #Realmadridmancity .MADRID don`t lose Finals. DE JA VU if Liverpool meets Real in the Final. #MUNBRE,05/03/2022,positive,0,0
#Liverpool,en,StMarksM12,"Manchester, England","['LFC', 'Liverpool', 'Scouse', 'kopites']","#LFC 5832 Season Ticket holders from #Liverpool !?!?                            5832 tho!?!  #Scouse not English ….apparently!? Absolute full of shite ,., #kopites are Gobshites @TheRedmenTV https://t.co/PgImxFaH2g",05/03/2022,positive,1,0
#Liverpool,en,dejiplus,,"['UCL', 'ManCity', 'Villarreal', 'RealMadrid', 'Liverpool', 'LIVVIL', 'RMAMCI', 'Realmadridmancity', 'MUNBRE']",@AidanWalshMUFC @juanmata8 #UCL : #ManCity vs #Villarreal FINAL of more value than regular #RealMadrid vs #Liverpool Final. #LIVVIL #RMAMCI #Realmadridmancity .MADRID don`t lose Finals. DE JA VU if Liverpool meets Real in the Final. #MUNBRE,05/03/2022,positive,0,0
#Liverpool,en,JAC0B_AFC,,"['PL', 'PremierLeague', 'ManCity', 'Liverpool']",Which team will win the league? #PL #PremierLeague #ManCity #Liverpool,05/03/2022,positive,1,0
#Liverpool,en,dejiplus,,"['UCL', 'ManCity', 'Villarreal', 'RealMadrid', 'Liverpool', 'LIVVIL', 'RMAMCI', 'Realmadridmancity', 'MUNBRE']",@LaLigaEN @socios #UCL : #ManCity vs #Villarreal FINAL of more value than regular #RealMadrid vs #Liverpool Final. #LIVVIL #RMAMCI #Realmadridmancity .MADRID don`t lose Finals. DE JA VU if Liverpool meets Real in the Final. #MUNBRE,05/03/2022,positive,0,0
#Liverpool,en,dejiplus,,"['UCL', 'ManCity', 'Villarreal', 'RealMadrid', 'Liverpool', 'LIVVIL', 'RMAMCI', 'Realmadridmancity', 'MUNBRE']",@TheEuropeanLad #UCL : #ManCity vs #Villarreal FINAL of more value than regular #RealMadrid vs #Liverpool Final. #LIVVIL #RMAMCI #Realmadridmancity .MADRID don`t lose Finals. DE JA VU if Liverpool meets Real in the Final. #MUNBRE,05/03/2022,positive,0,0
#Liverpool,en,DukeofYorkMayf,,"['midweekfootball', 'doymayfair', 'UEFAchampionsleague', 'semi', 'secondleg', 'livesport', 'advantageliverpoolafteranfieldwin', 'villarreal', 'liverpool', 'bookyourpremierseatsnow', 'bringyourmayes', 'gethereearly', 'goingtobeagreatgame', 'greatatmosphere', '3floors']",#midweekfootball #doymayfair #UEFAchampionsleague #semi-final #secondleg #livesport #advantageliverpoolafteranfieldwin #villarreal vs #liverpool Tues 3rd May @20:00 #bookyourpremierseatsnow or #bringyourmayes #gethereearly #goingtobeagreatgame with #greatatmosphere #3floors https://t.co/xXKOUaLKkv,05/03/2022,neutral,0,0
#Liverpool,en,dejiplus,,"['UCL', 'ManCity', 'Villarreal', 'RealMadrid', 'Liverpool', 'LIVVIL', 'RMAMCI', 'Realmadridmancity', 'MUNBRE']",@realmadriden @LaLigaEN #UCL : #ManCity vs #Villarreal FINAL of more value than regular #RealMadrid vs #Liverpool Final. #LIVVIL #RMAMCI #Realmadridmancity .MADRID don`t lose Finals. DE JA VU if Liverpool meets Real in the Final. #MUNBRE,05/03/2022,positive,0,0
#Liverpool,en,HousePartyRadio,,"['OnAir', 'house', 'hop', 'progressive', 'electronica', 'trip', 'trance', 'psychedelic', 'uk', 'london', 'bigtunes', 'anthems', 'share', 'like', 'liverpool', 'housemusic', 'housepartyradio', 'live']","#OnAir: In Session with @thesisterbliss. Web/Mobile/Alexa https://t.co/3FBQliHRzM 🔊🔊🔊

#house #hop #progressive #electronica #trip #trance #psychedelic #uk #london
#bigtunes #anthems #share #like #liverpool https://t.co/EZtZBmOky2 #housemusic #housepartyradio #live https://t.co/8EW2VjvTkB",05/03/2022,positive,0,0
#Liverpool,en,cryptomillionup,Belfast,"['ukcities', 'uk', 'architecture', 'london', 'liverpool', 'yorkshire', 'birmingham', 'lovers', 'architecturephotography', 'england', 'edinburgh', 'liverpoolcity', 'bristol', 'chester', 'tour', 'ascotraces', 'ascot', 'belfast', 'bristoluk']","Safely Insured, insurance your way
https://t.co/XBPb0p93Pd
#ukcities #uk #architecture #london #liverpool #yorkshire #birmingham #lovers #architecturephotography #england #edinburgh #liverpoolcity #bristol #chester #tour #ascotraces #ascot #belfast #bristoluk https://t.co/Zb5q0Y3FcB",05/03/2022,positive,1,0
#Liverpool,en,AdanRodrguez12,,"['Liverpool', 'ChampionsLeague', 'Liverpool', 'ChampionsLeague']","IT'S ONLY A MATTER OF DAYS BEFORE MY HISTORICAL AND LEGENDARY FIRST WORLD TEAM #Liverpool WON THE #ChampionsLeague 2022 ON MAY 28, AND TO MENTION THAT IN 1984 #Liverpool WON THE FOURTH #ChampionsLeague IN HISTORY!!! 

BECAUSE PURE QUALITY SPORTS HERE!!! PURE REAL SPORT HERE!!! https://t.co/uMxRXMaTjJ",05/03/2022,positive,0,0
#Liverpool,en,IL_712_,,"['BorussiaDortmund', 'Liverpool', 'MUNBRE']","(2/2) Prime Example:
Klopp, played with Lewandowski and Wingers for #BorussiaDortmund but plays with inverted Wingers and false 9 (usually Firmino) at #Liverpool. 

#MUNBRE",05/03/2022,negative,0,0
#Liverpool,en,dejiplus,,"['UCL', 'ManCity', 'Villarreal', 'RealMadrid', 'Liverpool', 'LIVVIL', 'RMAMCI', 'Realmadridmancity', 'MUNBRE']",@ESPNUK #UCL : #ManCity vs #Villarreal FINAL of more value than regular #RealMadrid vs #Liverpool Final. #LIVVIL #RMAMCI #Realmadridmancity .MADRID don`t lose Finals. DE JA VU if Liverpool meets Real in the Final. #MUNBRE,05/03/2022,positive,0,0
#Liverpool,en,dejiplus,,"['UCL', 'ManCity', 'Villarreal', 'RealMadrid', 'Liverpool', 'LIVVIL', 'RMAMCI', 'Realmadridmancity', 'MUNBRE']",@premierleague #UCL : #ManCity vs #Villarreal FINAL of more value than regular #RealMadrid vs #Liverpool Final. #LIVVIL #RMAMCI #Realmadridmancity .MADRID don`t lose Finals. DE JA VU if Liverpool meets Real in the Final. #MUNBRE,05/03/2022,positive,0,0
#Liverpool,en,dejiplus,,"['UCL', 'ManCity', 'Villarreal', 'RealMadrid', 'Liverpool', 'LIVVIL', 'RMAMCI', 'Realmadridmancity', 'MUNBRE']",@brfootball #UCL : #ManCity vs #Villarreal FINAL of more value than regular #RealMadrid vs #Liverpool Final. #LIVVIL #RMAMCI #Realmadridmancity .MADRID don`t lose Finals. DE JA VU if Liverpool meets Real in the Final. #MUNBRE,05/03/2022,positive,0,0
#Liverpool,en,benoticedsigns,"Nelson, England","['Liverpool', 'estateagent', 'tolet', 'property', 'house', 'flat']",#Liverpool .OpenRent.co.uk #estateagent #tolet #property #house #flat  https://t.co/VYhacgRmQ9 https://t.co/bW2qVcLXfh,05/03/2022,negative,0,0
#Liverpool,en,FindShowsNearMe,United Kingdom,"['Belfast', 'London', 'Cardiff', 'Liverpool', 'Plymouth', 'Birmingham', 'Glasgow', 'Leeds', 'Dublin']","5SOS have rescheduled the UK and European leg of their No Shame Tour to Summer 2022. See them in Jun in #Belfast #London #Cardiff #Liverpool #Plymouth #Birmingham #Glasgow #Leeds #Dublin @5SOS 

🎟️https://t.co/5BI0ZPVcNi

https://t.co/8L68Fku10O",05/03/2022,neutral,0,1
